anio,codigo,denominacion,seccion,n_lineas,importe_eur,en_staging,concepto_origen,concepto_modelo,concepto_memoria,score,margen,evidencia,objetivos
2025,31C,"SEGURIDAD, SALUD Y RELACIONES LABORALES","CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",4,58494568.0,sí,,empleo,,0,0,,Ejercer una práctica eficaz de la vigilancia de la salud de las personas empleadas públicas de la Junta de · Realización de reconocimientos médicos en centros de prevención de riesgos laborales · Desarrollar acciones preventivas frente a los efectos del cambio climático sobre la salud en el ámbito · Realización de jornadas técnicas en prevención de riesgos laborales relacionadas con la adaptación al
2025,31C,"SEGURIDAD, SALUD Y RELACIONES LABORALES","CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",21,58494568.0,sí,,empleo,igualdad,9,9,CONCILIACION×3,"Personas beneficiarias de actuaciones de igualdad y X NUMERO 3.700,00 1.800,00 1.900,00 · Subvenciones conciliación X X NUMERO 105,00 · Acciones realizadas en materia de conciliación y X X NUMERO 20,00 · Subvenciones concedidas X X NUMERO 90,00 · Variación en el número de acciones desarrolladas X NUMERO 3,00 · Acciones de difusión y divulgación X NUMERO 50,00 · Variación de actos de conciliación en el Centro de PORCENTAJE 11,00 · Variación en el número de ayudas sociolaborales PORCENTAJE -16,00 · Ayudas sociolaborales tramitadas X NUMERO 45,00 36,00 9,00 · Convenios suscritos NUMERO 2,00 · Act"
2025,31C,"SEGURIDAD, SALUD Y RELACIONES LABORALES","CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",15,58494568.0,sí,,empleo,,0,0,,"Empresas beneficiarias de incentivos para NUMERO 325,00 · Empresas comprobadas por los técnicos habilitados NUMERO 3.000,00 · Ayudas a pymes NUMERO 440,00 · Exptes. tramitados ayudas a pymes y autónomos NUMERO 1.400,00 · Accidentes investigados por el personal técnico de NUMERO 600,00 · Empresas que participan en programas de PORCENTAJE 90,00 · Personas participantes en acciones de sensibilización X NUMERO 8.000,00 4.500,00 3.500,00 · Empresas asesoradas por el personal técnico de los NUMERO 250,00 · Acciones de formación/información en prevención de NUMERO 200,00 · Puestos de trabajo adaptado"
2025,31M,CONSEJO ANDALUZ DE RELACIONES LABORALES,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",22,3838680.0,sí,,empleo,,0,0,,Ampliar y profundizar la negociación colectiva y la renovación de los convenios OE X X · Impulsar la implementación del II Plan de Apoyo a la Negociación Colectiva 2023-2025 · Difusión del Plan de Apoyo del Consejo Andaluz de Relaciones Laborales a la Negociación Colectiva · Detección de necesidades de las unidades de negociación colectiva destinatarias del Plan de Apoyo a la · Reducir el porcentaje de la negociación colectiva vencida · Celebración de reuniones comisión técnica Consejo Andaluz de Relaciones Laborales/comisión · Impulsar la prevención de la violencia sexual y de género en la ne
2025,31M,CONSEJO ANDALUZ DE RELACIONES LABORALES,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",0,3838680.0,sí,,empleo,,0,0,,
2025,31M,CONSEJO ANDALUZ DE RELACIONES LABORALES,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",24,3838680.0,sí,,empleo,,0,0,,"Variación convenios colectivos dentro del primer año PORCENTAJE 15,00 · Variación interanual de convenios colectivos que X X NUMERO 2,00 · Reuniones con comisiones negociadoras para la PORCENTAJE 75,00 · Reuniones con comisiones negociadoras y paritarias NUMERO 32,00 · Informes de adecuación normativa de los convenios NUMERO 2,00 · Convenios vencidos y renovados PORCENTAJE 10,00 · Reuniones para desbloquear convenios colectivos NUMERO 56,00 · Medidas acordadas en el II Plan de Apoyo a la X NUMERO 3,00 · Acciones formativas específicas en materia de X X NUMERO 2,00 · Variación anual del número "
2025,31M,CONSEJO ANDALUZ DE RELACIONES LABORALES,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",11,3838680.0,sí,,empleo,,0,0,,"Actuaciones mediación en conflictos laborales NUMERO 3.000,00 · Mediadores del SERCLA participantes X NUMERO 244,00 155,00 89,00 · Horas de huelga evitadas HORAS 1.200.000,00 · Variación anual de mediaciones evaluadas PORCENTAJE 2,00 · Encuestas de calidad de servicios en el SERCLA PORCENTAJE 1,00 · Encuestas con valoración positiva del SERCLA PORCENTAJE 75,00 · Variación anual de presencia femenina en las mesas X PORCENTAJE 2,00 · Presencia femenina en las comisiones de X PORCENTAJE 50,00 · Recomendaciones atendidas en materia de X PORCENTAJE 5,00 · Fichas de convenios suscritos en la anualid"
2025,32D,FORMACIÓN PROFESIONAL PARA EL EMPLEO,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",24,283572005.0,sí,empleo,empleo,educacion,32,10,DEN:FORMACION PROFESIONAL×1; FORMACION PROFESIONAL×5,Incrementar los recursos y la capacitación de las personas trabajadoras para acceder y/o mantener el empleo OE X · Desarrollar acciones formativas para mejorar la capacitación de personas desempleadas OO X · Programación de acciones de Formación Profesional para el Empleo en los centros propios y escuelas · Desarrollo de programas formativos que incluyan compromiso de contratación mediante la convocatoria · Programa de compensación de prácticas profesionales no laborales mediante la convocatoria de · Tramitación programa de becas y ayudas · Desarrollo acciones formativas dirigidas a personas d
2025,32D,FORMACIÓN PROFESIONAL PARA EL EMPLEO,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",0,283572005.0,sí,empleo,empleo,educacion,12,12,DEN:FORMACION PROFESIONAL×1,
2025,32D,FORMACIÓN PROFESIONAL PARA EL EMPLEO,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",19,283572005.0,sí,empleo,empleo,empleo,18,2,DESEMPLE×4; CONTRATACION×1,"Porcentaje de participantes con resultado de apto X PORCENTAJE 70,00 · Coste medio por participantes en acciones formativas EUROS 2.000,00 · Participantes que finalizan con resultado de apto las X NUMERO 40.000,00 16.000,00 24.000,00 · Personas participantes desempleadas respecto al PORCENTAJE 5,00 2,00 3,00 · Acciones formativas impartidas relacionadas con el X PORCENTAJE 12,00 · Participantes que finalizan acciones formativas X NUMERO 1.592,00 971,00 621,00 · Acciones formativas ejecutadas respecto a las PORCENTAJE 65,00 · Alumnado que finaliza apto respecto al que participa PORCENTAJE 70,00"
2025,32D,FORMACIÓN PROFESIONAL PARA EL EMPLEO,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",22,283572005.0,sí,empleo,empleo,educacion,12,4,DEN:FORMACION PROFESIONAL×1,"Acciones formativas finalizadas respecto a las PORCENTAJE 85,00 · Incremento anual del número de convocatorias PORCENTAJE 50,00 · Incremento de la participación de personas en las PORCENTAJE 50,00 · Acciones formativas NUMERO 80,00 · Participantes en acciones formativas con resultado X NUMERO 1.630,00 733,00 897,00 · Personas desempleadas que inician una intervención X NUMERO 32,00 13,00 19,00 · Participantes que obtienen una cualificación tras su X NUMERO 31,00 12,00 19,00 · Personas ocupadas con resultado de apto en X PORCENTAJE 50,00 30,00 20,00 · Tasa de abandono en acciones formativas POR"
2025,32D,FORMACIÓN PROFESIONAL PARA EL EMPLEO,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",10,283572005.0,sí,empleo,empleo,educacion,12,8,DEN:FORMACION PROFESIONAL×1,"Importe ejecutado con respecto al presupuestado en PORCENTAJE 80,00 · Grado de ejecución de obra PORCENTAJE 25,00 · Número de criterios de valoración vinculados con la X NUMERO 2,00 · Mujeres desempleadas víctimas de violencia de X X PORCENTAJE 1,00 · Distribución por sexo de las personas participantes X PORCENTAJE 100,00 60,00 40,00 · Variación anual de la presencia de mujeres en la X PORCENTAJE 5,00 · Mujeres seleccionadas en acciones formativas PORCENTAJE 20,00 · Variación anual de personal formador que ha recibido X PORCENTAJE 30,00 18,00 12,00 · Módulos impartidos de sensibilizacion en ig"
2025,32K,POLÍTICAS ACTIVAS DE EMPLEO,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",11,311292119.0,sí,empleo,empleo,empleo,24,11,FOMENTO DEL EMPLEO×2; INSERCION LABORAL×1; EMPLEABILIDAD×1; CONTRATACION×2,"Mejorar la empleabilidad, con especial atención a los colectivos prioritarios · Fomentar la contratación, favorecer el empleo de calidad y la inserción estable, y contribuir a una economía OO X · Subvenciones para impulsar la inserción laboral y el fomento de la contratación AC X · Favorecer la creación y el mantenimiento del empleo de colectivos con dificultades de inserción OO X · Fomento del empleo de personas con discapacidad en centros especiales de empleo y en el mercado AC X · Fomento del empleo colectivos en riesgo o situación de exclusión social en empresas de inserción y en AC X · Au"
2025,32K,POLÍTICAS ACTIVAS DE EMPLEO,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",18,311292119.0,sí,empleo,empleo,empleo,4,1,CONTRATACION×2,"Variación anual de la población ocupada en PORCENTAJE 0,30 0,27 0,34 · Incentivos concedidos a la contratación indefinida X NUMERO 10.408,00 5.161,00 5.247,00 · Líneas de ayuda que incorporan requisitos y/o X PORCENTAJE 20,00 · Personas beneficiarias de los incentivos a la X NUMERO 1.226,00 613,00 613,00 · Personas beneficiarias de incentivos concedidos a la X NUMERO 2.013,00 1.006,00 1.007,00 · Personas beneficiarias de la conversión de contratos X NUMERO 1.200,00 600,00 600,00 · Personas beneficiarias de incentivos a la contratación X NUMERO 633,00 316,00 317,00 · Personas beneficiarias de i"
2025,72C,TRABAJO AUTÓNOMO Y ECONOMÍA SOCIAL,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",16,98528623.0,sí,,empleo,empleo,28,5,DEN:TRABAJO AUTONOMO×1; TRABAJO AUTONOMO×4,Fomentar el trabajo autónomo en igualdad de género en las condiciones de acceso y desarrollo OE X · Apoyar a las personas trabajadoras autónomas OO X · Estímulo a la creación de empresas de trabajo autónomo AC X · Consolidación de empresas de trabajo autónomo a través del estímulo a la competitividad de las AC X · Adaptación al cambio climatico · Impulsar la igualdad de género y apoyo a mujeres víctimas de violencia de género en el trabajo autónomo OO X X · Ayudas a mujeres emprendedoras AC X · Medidas para favorecer la conciliación y corresponsabilidad familiar en las mujeres trabajadoras AC 
2025,72C,TRABAJO AUTÓNOMO Y ECONOMÍA SOCIAL,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",18,98528623.0,sí,,empleo,empleo,14,9,DEN:TRABAJO AUTONOMO×1; CONTRATACION×1,"Variación anual neta del número de personas X PORCENTAJE 0,50 60,00 40,00 · Personas trabajadoras autónomas apoyadas X NUMERO 17.451,00 10.470,00 6.921,00 · Variación anual de personas trabajadoras autónomas X NUMERO 6.559,00 3.935,00 2.624,00 · Ayuda a la mejora de la competitividad en las X NUMERO 10.892,00 6.535,00 4.357,00 · Acciones subvencionadas para la adaptación al X NUMERO 10,00 · Personas trabajadoras por cuenta propia X PORCENTAJE 100,00 60,00 40,00 · Ayudas a la creación de empresas por mujeres en el X PORCENTAJE 60,00 · Personas beneficiarias por apoyo a la contratación X NUMERO "
2025,76A,ORDENACIÓN Y PROMOCIÓN COMERCIAL,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",15,25480518.0,sí,,empleo,,0,0,,"Promover el aumento de la competitividad y el emprendimiento en el sector comercial · Favorecer el aumento de la competitividad de las pymes comerciales · Convocatoria de subvenciones a ayuntamientos destinadas a la promoción, mejora y modernización en el · Actividades de cooperación y colaboración en materia de comercio interior · Actividades de impulso, ordenación y seguimiento de la normativa, planes y estrategias en materia de · Subvenciones a las Cámaras de Comercio y al Consejo Andaluz de Cámaras para financiar sus · Convocatoria de ayudas que favorezcan la competitividad del sector come"
2025,76A,ORDENACIÓN Y PROMOCIÓN COMERCIAL,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",23,25480518.0,sí,,empleo,,0,0,,"Variación anual del índice de cifra de negocios del PORCENTAJE 0,50 · Tasa de variación anual de las personas ocupadas TASA 0,50 · Aumento de la productividad PORCENTAJE 1,00 · Incremento del número de establecimientos PORCENTAJE 1,00 · Ayuntamientos solicitantes de subvenciones para la NUMERO 78,00 · Ayuntamientos beneficiarios de subvenciones para la NUMERO 33,00 · Sesiones del Consejo Andaluz de Comercio NUMERO 1,00 · Asociaciones, federaciones y confederaciones NUMERO 92,00 · Asociaciones, federaciones y confederaciones NUMERO 65,00 · Expedientes sancionadores NUMERO 210,00 · Encuentros, e"
2025,76A,ORDENACIÓN Y PROMOCIÓN COMERCIAL,"CONSEJERÍA DE EMPLEO, EMPRESA Y TRABAJO AU",20,25480518.0,sí,,empleo,igualdad,5,5,BRECHA DE GENERO×1,"Ayuntamientos solicitantes de subvenciones para la NUMERO 45,00 · Ayuntamientos beneficiarios de subvenciones para la NUMERO 18,00 · Asociaciones, federaciones y confederaciones NUMERO 5,00 · Asociaciones, federaciones y confederaciones NUMERO 4,00 · Sesiones celebradas de la Comisión de Artesanía de NUMERO 4,00 · Encuentros, estudios y jornadas X NUMERO 1,00 · Estudios y trabajos técnicos X NUMERO 3,00 · Exposiciones y muestras NUMERO 1,00 · Inscripciones anuales en el registro de artesanos X NUMERO 100,00 50,00 42,00 · Campañas de información y sensibilización X NUMERO 1,00 · Cartas de Maest"
2025,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",24,34163809.0,sí,,direccion,igualdad,6,3,CONCILIACION×2,"Optimizar los recursos de la Consejería en pro de la gestión eficiente de sus competencias y la atención eficaz a la ciudadanía · Impulsar la gestión del gasto y de los ingresos no tributarios con eficacia y eficiencia · Acciones para la planificación, seguimiento y ejecución eficiente del gasto de los créditos de financiación · Actuaciones de coordinación de impulso de la gestión de ingresos · Optimizar la habitabilidad, ergonomía y seguridad de la Consejería · Evaluación de los riesgos laborales y planificación de la actividad preventiva · Conservación y mejora de sedes · Agilizar la contrat"
2025,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",0,34163809.0,sí,,direccion,,0,0,,
2025,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",22,34163809.0,sí,,direccion,educacion,8,6,ALUMNAD×2,"Variación interanual de personas atendidas mediante PUNTOS 2,00 1,00 1,00 · Variación interanual de ejecución presupuestaria PORCENTAJE 1,01 · Ejecución de los créditos autofinanciados PORCENTAJE 1,01 · Incidencias tramitadas por la Coordinación de la NUMERO 15,00 · Inversión realizada en los edificios administrativos por RATIO 14,50 · Acciones preventivas por trabajador RATIO 2,96 · Medidas correctoras adoptadas en los centros de NUMERO 20,00 · Actuaciones de mejora ambiental y eficiencia X NUMERO 1,00 · Revisiones realizadas de mantenimiento y NUMERO 950,00 · Expedientes de contratación adju"
2025,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",16,34163809.0,sí,,direccion,,0,0,,"Licencias concedidas al personal por cuidado de X NUMERO 769,00 368,00 401,00 · Licencias concedidas al personal por cuidado de X NUMERO 360,00 168,00 192,00 · Recursos resueltos frente a recursos registrados PORCENTAJE 100,00 · Informes de observaciones de proyectos de normas y PORCENTAJE 100,00 · Informes jurídicos tramitados en plazo PORCENTAJE 100,00 · Expedientes de recursos administrativos resueltos NUMERO 50,00 · Expedientes judiciales tramitados NUMERO 50,00 · Actuaciones realizadas sobre expedientes judiciales NUMERO 300,00 · Actuaciones de desarrollo de competencias en NUMERO 46,00 ·"
2025,42J,UNIVERSIDADES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",17,1738053265.0,sí,educacion,educacion,educacion,11,7,ENSENANZA×1; ALUMNAD×1; UNIVERSITARI×1,Mejorar los índices de excelencia y equidad en la educación superior · Garantizar la suficiencia de las Universidades Públicas Andaluzas con niveles óptimos de eficiencia · Financiación a las Universidades Públicas Andaluzas para gastos corrientes · Fomentar la internacionalización del alumnado universitario OO X · Ayudas complementarias para los becarios del programa Erasmus+ AC X · Apoyo a la capacitación lingüística AC X · Avanzar en la igualdad de oportunidades en la enseñanza superior · Bonificación de precios públicos · Promocionar la excelencia investigadora y la transferencia del conoc
2025,42J,UNIVERSIDADES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",33,1738053265.0,sí,educacion,educacion,educacion,21,17,ENSENANZA×1; ALUMNAD×2; UNIVERSITARI×3,"Rendimiento universidades públicas andaluzas PORCENTAJE 82,00 · Universidades públicas andaluzas con estabilidad PORCENTAJE 70,00 · Personas matriculadas en grado X NUMERO 196.649,00 85.274,00 111.375,00 · Alumnado de nuevo ingreso X NUMERO 53.000,00 23.000,00 30.000,00 · Personal docente investigador X NUMERO 21.800,00 12.184,00 9.616,00 · Personal administración y servicios X NUMERO 11.500,00 5.000,00 6.500,00 · Personas matriculadas en másteres universitarios X NUMERO 28.500,00 12.500,00 16.000,00 · Grados impartidos NUMERO 542,00 · Másteres impartidos NUMERO 690,00 · Programas de doctorado"
2025,54A,INVESTIGACIÓN CIENTÍFICA E INNOVACIÓN,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",9,176843390.0,sí,idi,idi,idi,33,29,DEN:INVESTIGACION CIENTIFICA×1; I+D+I×1; DEN:INNOVACION×1; INVESTIGADOR×1,"Incrementar el peso de la ciencia y la tecnología en la economía andaluza y el porcentaje de población dedicada a I+D+i · Desarrollar medidas para favorecer la formación, captación, incorporación y movilidad de los recursos · Financiación para la contratación de personal investigador y personal técnico de apoyo y de gestión de · Fomentar la investigación para la generación, desarrollo y aprovechamiento del conocimiento · Financiación de proyectos de investigación, grupos, centros e instituciones · Apoyo a proyectos de infraestructuras de I+D y de transferencia del conocimiento tecnológico · Re"
2025,54A,INVESTIGACIÓN CIENTÍFICA E INNOVACIÓN,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",14,176843390.0,sí,idi,idi,idi,41,39,DEN:INVESTIGACION CIENTIFICA×1; I+D+I×1; DEN:INNOVACION×1; INVESTIGADOR×3,"Publicaciones y comunicaciones científicas NUMERO 21.500,00 · Gasto en I+D respecto al PIB a precios de mercado PORCENTAJE 1,03 · Expedientes tramitados de ayudas a recursos NUMERO 44,00 · Becas y contratos de investigación predoctoral y X NUMERO 224,00 112,00 112,00 · Ayudas concedidas a la captación de talento X NUMERO 42,00 22,00 20,00 · Ayudas a la contratación de personal técnico de NUMERO 44,00 · Convocatorias de I+D+i aprobadas NUMERO 3,00 · Proyectos de investigación de excelencia NUMERO 30,00 · Proyectos de investigación incentivados NUMERO 220,00 · Acciones de transferencia del conoc"
2025,72A,INNOVACIÓN Y EMPRENDIMIENTO,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",14,92960577.0,sí,,idi,idi,24,19,DEN:INNOVACION×1; INNOVACION×5,Fortalecer las capacidades de innovación de la economía andaluza · Estimular la puesta en marcha de proyectos innovadores en el tejido empresarial y el territorio andaluz · Apoyo a los parques tecnológicos como espacios de impulso de la innovación · Apoyo al desarrollo de proyectos innovadores por parte de las empresas · Desarrollo de un programa de compra pública de innovación para dinamizar el mercado de l+D+I · Desarrollo de proyectos innovadores en territorios inteligentes. · Apoyo a los clústeres de innovación andaluces · Fomentar la innovación en el sector aeroespacial andaluz · Desarrol
2025,72A,INNOVACIÓN Y EMPRENDIMIENTO,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",22,92960577.0,sí,,idi,idi,21,21,DEN:INNOVACION×1; INNOVACION×4,"Gasto en innovación empresarial sobre el PIB PORCENTAJE 0,40 · Intensidad de innovación sobre la cifra de negocios PORCENTAJE 11,00 · Variación de las empresas innovadoras andaluzas PORCENTAJE 4,00 · Empresas innovadoras en Andalucía NUMERO 5.000,00 · Personas trabajadoras en las empresas establecidas X NUMERO 73.000,00 42.000,00 31.000,00 · Empresas establecidas en Parques tecnológicos de NUMERO 1.700,00 · Proyectos innovadores aprobados NUMERO 48,00 · Asistencias técnicas para compra pública de NUMERO 10,00 · Proyectos de Ciudad y Territorios inteligentes NUMERO 21,00 · Ayudas concedidas en "
2025,12S,DIRECCIÓN Y SERVICIOS GENERALES,CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,22,34163809.0,sí,,direccion,igualdad,6,3,CONCILIACION×2,"Optimizar la gestión y recursos para el ejercicio de las competencias de la Consejería y la atención a la ciudadanía · Impulsar la gestión del gasto y de los ingresos no tributarios con eficacia y eficiencia · Planificación, seguimiento y ejecución eficiente del gasto de los créditos de financiación autonómica · Coordinación e impulso de la gestión de ingresos (no tributarios) · Aplicar una gestión de personas que promueva el talento, la conciliación y la transformación digital OO X · Gestión de la formación del personal AC X · Promoción de actuaciones de conciliación de vida familiar del pers"
2025,12S,DIRECCIÓN Y SERVICIOS GENERALES,CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,0,34163809.0,sí,,direccion,,0,0,,
2025,12S,DIRECCIÓN Y SERVICIOS GENERALES,CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,23,34163809.0,sí,,direccion,educacion,8,6,ALUMNAD×2,"Reuniones de coordinación NUMERO 20,00 · Acciones singulares de apoyo técnico para los NUMERO 6,00 · Grado de ejecución del gasto de la Consejería PORCENTAJE 99,00 · Variación interanual de ejecución presupuestaria PORCENTAJE 5,00 · Ejecución de los créditos autofinanciados PORCENTAJE 100,00 · Incidencias tramitadas por la Coordinación de la NUMERO 30,00 · Expedientes de recursos administrativos presentados X PORCENTAJE 11,00 · Personal que realiza formación de perfeccionamiento X PORCENTAJE 29,27 10,66 18,61 · Alumnado de cursos de formación y X NUMERO 678,00 247,00 431,00 · Alumnado de accio"
2025,12S,DIRECCIÓN Y SERVICIOS GENERALES,CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,18,34163809.0,sí,,direccion,,0,0,,"Tiempo medio transcurrido entre el inicio y la PROMEDIO 150,00 · Tiempo medio transcurrido entre el inicio y la PROMEDIO 180,00 · Registros electrónicos respecto al total de registros PORCENTAJE 85,00 · Resoluciones positivas de acceso a la información PORCENTAJE 70,00 · Consultas atendidas NUMERO 250,00 · Tiempo medio de respuesta en las solicitudes de PROMEDIO 20,00 · Solicitudes de información pública formuladas NUMERO 180,00 · Acciones preventivas por trabajador X RATIO 2,30 0,92 1,38 · Inversión realizada en los edificios administrativos por RATIO 32,40 · Actuaciones de mejora ambiental y"
2025,75B,"PLANIFICACIÓN, ORDENACIÓN Y PROMOCIÓN TURÍSTICA",CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,17,107589558.0,sí,turismo,turismo,turismo,41,38,DESTINO TURISTICO×1; TURISM×3; DEN:TURISTIC×1; TURISTIC×10,"Fortalecer el modelo turístico de Andalucía conforme a los principios de sostenibilidad, innovación, accesibilidad y calidad · Gestionar la sostenibilidad global del Destino Andalucía · Promoción y fomento del turismo en las grandes ciudades · Concesión de ayudas a los Municipios Turísticos de Andalucía. · Impulso de la sostenibilidad global del destino Andalucía · Sostenibilidad del turismo a través de la puesta en valor del patrimonio turístico-cultural de Andalucía · Promover la competitividad integral turística para el destino Andalucía · Digitalización de las pymes turísticas andaluzas · "
2025,75B,"PLANIFICACIÓN, ORDENACIÓN Y PROMOCIÓN TURÍSTICA",CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,18,107589558.0,sí,turismo,turismo,turismo,24,24,DEN:TURISTIC×1; TURISTIC×8,"Variación nº de turistas que visitan Andalucía PORCENTAJE 2,00 · Variación número de pernoctaciones en Andalucía PORCENTAJE 2,00 · Acciones de desarrollo de la planificación turística NUMERO 5,00 · Convenios suscritos NUMERO 7,00 · Total de entidades locales beneficiadas NUMERO 47,00 · Acciones de desarrollo de la planificación turística NUMERO 7,00 · Total de entidades locales beneficiadas X NUMERO 100,00 · Acciones de desarrollo de la planificación turística NUMERO 2,00 · Entidades beneficiarias de subvenciones NUMERO 66,00 · Contactos en planes de actuación turística NUMERO 1.308,00 · Accio"
2025,75D,"CALIDAD, INNOVACIÓN Y FOMENTO DEL TURISMO",CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,15,38928418.0,sí,turismo,turismo,turismo,31,16,DEN:TURISM×1; TURISM×1; TURISTIC×9,"Fortalecer el modelo turístico de Andalucía conforme a los principios de sostenibilidad, innovación, accesibilidad y calidad · Optimización del marketing turístico del destino · Desarrollo de las Oficinas de gestión turística integrada Pueblos Blancos · Calidad como el eje transversal del destino Andalucía · Fomento de la recuperacion medioambiental y el uso sostenible de las playas en los municipios del litoral · Implantación de sistemas de calidad en el sector turístico · Promover la competitividad integral turística para el destino Andalucía · Mejora y creación de nuevos servicios y product"
2025,75D,"CALIDAD, INNOVACIÓN Y FOMENTO DEL TURISMO",CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,19,38928418.0,sí,turismo,turismo,turismo,31,22,DEN:TURISM×1; TURISM×1; TURISTIC×5,"Variación nº de turistas que visitan Andalucía PORCENTAJE 2,00 · Variación número de pernoctaciones en Andalucía PORCENTAJE 2,00 · Acciones de desarrollo de la planificación turística NUMERO 1,00 · Proyectos subvencionados en materia turismo NUMERO 16,00 · Número de acciones en materia de calidad turística NUMERO 3,00 · Subvenciones para actuaciones en el litoral NUMERO 15,00 · Entidades adheridas calidad turística en destino NUMERO 1.150,00 · Entidades distinguidas calidad turística en destino NUMERO 1.050,00 · Acciones de desarrollo de la planificación turística NUMERO 5,00 · Empresas benefi"
2025,82A,ACCIÓN EXTERIOR,CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,29,10750090.0,sí,,direccion,,0,0,,Promover la perspectiva de género y la presencia equilibrada de hombres y mujeres en la acción exterior de Andalucía OE X · Fomentar la inclusión de la perspectiva de igualdad de género en las actuaciones desarrolladas en el OO X · Inclusión del criterio de valoración de Igualdad de Género en las convocatorias de ayudas de Acción AC X · Promover la igualdad de género en las reuniones y actos en materia de Acción Exterior · Proyectar la imagen de Andalucía como marca de calidad y difundirla a escala nacional e internacional · Fomentar la imagen de Andalucía en el Exterior participando en evento
2025,82A,ACCIÓN EXTERIOR,CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,0,10750090.0,sí,,direccion,,0,0,,
2025,82A,ACCIÓN EXTERIOR,CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,26,10750090.0,sí,,direccion,,0,0,,"Proyectos valorados conforme al criterio de igualdad X NUMERO 50,00 · Actuaciones realizadas en las que se incluye la X NUMERO 20,00 · Convocatorias que incluyen como criterio de X NUMERO 3,00 · Personas asistentes a reuniones y actos en materia PORCENTAJE 100,00 50,00 50,00 · Actuaciones para la marca “Marca Andalucía” NUMERO 70,00 · Eventos de carácter nacional e internacional NUMERO 10,00 · Embajadores y Embajadoras de ""Marca Andalucía"" NUMERO 160,00 80,00 80,00 · Empresas, autónomos y autónomas autorizados para NUMERO 100,00 · Actuaciones de acción exterior NUMERO 100,00 · Encuentros europ"
2025,82A,ACCIÓN EXTERIOR,CONSEJERÍA DE TURISMO Y ANDALUCÍA EXTERIOR,7,10750090.0,sí,,direccion,,0,0,,"Seminarios, encuentros, jornadas y congresos de las NUMERO 6,00 · Subvenciones a comunidades andaluzas NUMERO 200,00 · Subvenciones asistenciales a andaluces y andaluzas NUMERO 1,00 · Consultas y peticiones de información atendidas X NUMERO 70.000,00 35.000,00 35.000,00 · Actividades relacionadas con el Consejo de X NUMERO 2,00 · Asociaciones inscritas en el registro de comunidades NUMERO 384,00 · Tarjetas de andaluz o andaluza en el exterior NUMERO 20,00 10,00 10,00"
