ccaa;fecha;cobertura_pct_ppd;solicitudes_pct_ppd;pct_mujeres_benef;limbo_grado_pct_ppd;limbo_pia_pct_ppd;limbo_prestaciones_pct_ppd;tiempo_espera_total_dias;pct_pecef;pct_atencion_residencial;ratio_prest_x_benef;pct_grado3;origen;solicitudes;pers_benef_prest;atencion_residencial;pe_cuidados_fam;pe_vinc_serv;ayuda_domicilio;centros_dia_noche;teleasistencia;total;resoluciones_grado;grado1;grado2;grado3;total_der_prest;solicitudes_dict;pendientes_grado_total;pendientes_grado_6m_o_mas;pendientes_pia_total;personas_con_pia;personas_prest_efectiva;pendientes_prest_efectiva;tiempo_solicitud_grado;tiempo_grado_prestacion
Cataluña;2026-08-01;23,1000;37,8705;65,2491;3,7100;3,5653;0,0000;266,2700;53,6417;11,8362;1,2454;16,9642;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cataluña;2026-09-01;23,2312;37,8705;65,2501;3,7100;3,5653;0,0000;266,2700;53,9739;11,7371;1,2462;16,9642;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cataluña;2026-10-01;23,3623;37,8705;65,2509;3,7100;3,5653;0,0000;266,2700;54,3061;11,6379;1,2471;16,9642;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cataluña;2026-11-01;23,4935;37,8705;65,2515;3,7100;3,5653;0,0000;266,2700;54,6384;11,5387;1,2479;16,9642;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ceuta y Melilla;2023-01-01;14,4127;22,4745;NA;1,1691;1,1917;0,6545;NA;37,8654;4,1763;1,3498;33,7865;real;4979;3193;180;1632;4;1118;60;759;4310;4720;1018;1271;1168;3457;4979;259;50;264;3193;3048;145;NA;NA
Ceuta y Melilla;2023-02-01;14,3676;22,4971;NA;0,9479;1,4760;0,5868;NA;38,0997;4,1220;1,3490;33,5328;real;4984;3183;177;1636;4;1105;63;751;4294;4774;1030;1303;1177;3510;4984;210;41;327;3183;3053;130;NA;NA
Ceuta y Melilla;2023-03-01;14,5121;22,6009;NA;0,9479;1,4444;0,5056;NA;37,9917;4,1647;1,3443;33,8614;real;5007;3215;180;1642;4;1120;64;749;4322;4797;1024;1314;1197;3535;5007;210;37;320;3215;3103;112;NA;NA
Ceuta y Melilla;2023-04-01;14,5391;22,8491;NA;1,0788;1,5076;0,4830;NA;38,3368;4,2391;1,3403;33,5021;real;5062;3221;183;1655;4;1110;62;743;4317;4823;1047;1317;1191;3555;5062;239;39;334;3221;3114;107;NA;NA
Ceuta y Melilla;2023-05-01;14,6700;23,0116;NA;0,7538;1,8281;0,4740;NA;37,7427;4,1353;1,3468;33,4337;real;5098;3250;181;1652;4;1140;64;761;4377;4931;1085;1348;1222;3655;5098;167;38;405;3250;3145;105;NA;NA
Ceuta y Melilla;2023-06-01;14,8055;23,1245;NA;0,7990;1,7739;0,4108;NA;37,6471;4,2534;1,3476;33,3787;real;5123;3280;188;1664;3;1149;67;761;4420;4946;1080;1367;1226;3673;5123;177;36;393;3280;3189;91;NA;NA
Ceuta y Melilla;2023-07-01;14,8912;23,1787;NA;0,7674;1,7198;0,3882;NA;38,2213;4,3675;1,3395;33,3152;real;5135;3299;193;1689;4;1133;68;755;4419;4965;1085;1369;1226;3680;5135;170;36;381;3299;3213;86;NA;NA
Ceuta y Melilla;2023-08-01;14,8145;23,3005;NA;0,9660;1,7108;0,3701;NA;38,4002;4,4439;1,3370;33,1057;real;5162;3282;195;1685;4;1124;64;742;4388;4948;1090;1359;1212;3661;5162;214;37;379;3282;3200;82;NA;NA
Ceuta y Melilla;2023-09-01;14,8822;23,3366;NA;0,9208;1,7153;0,3611;NA;38,3205;4,4138;1,3400;33,0976;real;5170;3297;195;1693;4;1135;63;747;4418;4966;1088;1372;1217;3677;5170;204;36;380;3297;3217;80;NA;NA
Ceuta y Melilla;2023-10-01;15,1214;23,3998;NA;0,8937;1,5392;0,3656;NA;38,4667;4,3936;1,3316;33,0263;real;5184;3350;196;1716;4;1159;66;731;4461;4986;1112;1360;1219;3691;5184;198;35;341;3350;3269;81;NA;NA
Ceuta y Melilla;2023-11-01;15,2523;23,4585;NA;0,8757;1,4399;0,3656;NA;38,3796;4,3285;1,3332;32,9367;real;5197;3379;195;1729;4;1179;66;732;4505;5003;1127;1353;1218;3698;5197;194;37;319;3379;3298;81;NA;NA
Ceuta y Melilla;2023-12-01;15,3787;23,6391;NA;0,8712;1,4489;0,3611;NA;38,2256;4,2716;1,3399;32,9667;real;5237;3407;195;1745;4;1197;68;740;4565;5044;1149;1350;1229;3728;5237;193;36;321;3407;3327;80;NA;NA
Ceuta y Melilla;2024-01-01;16,9202;26,2845;NA;1,2634;1,5904;0,3964;NA;38,5624;4,3478;1,3403;32,7891;real;5305;3415;199;1765;3;1190;67;739;4577;5050;1157;1354;1225;3736;5305;255;39;321;3415;3335;80;NA;NA
Ceuta y Melilla;2024-02-01;17,1085;26,5322;NA;1,0653;1,7837;0,3766;NA;38,4232;4,3968;1,3371;32,6515;real;5355;3453;203;1774;4;1193;62;754;4617;5140;1189;1379;1245;3813;5355;215;42;360;3453;3377;76;NA;NA
Ceuta y Melilla;2024-03-01;17,2868;26,6214;NA;1,0306;1,7341;0,3914;NA;38,4632;4,4645;1,3353;32,9513;real;5373;3489;208;1792;4;1203;62;752;4659;5165;1192;1382;1265;3839;5373;208;41;350;3489;3410;79;NA;NA
Ceuta y Melilla;2024-04-01;17,3066;26,7800;NA;1,0900;1,7490;0,3716;NA;38,7312;4,4516;1,3312;32,5013;real;5405;3493;207;1801;3;1202;61;749;4650;5185;1207;1389;1250;3846;5405;220;39;353;3493;3418;75;NA;NA
Ceuta y Melilla;2024-05-01;17,4701;26,9435;NA;1,0306;1,7738;0,3815;NA;38,5517;4,4089;1,3315;32,4923;real;5438;3526;207;1810;4;1229;61;759;4695;5230;1220;1402;1262;3884;5438;208;40;358;3526;3449;77;NA;NA
Ceuta y Melilla;2024-06-01;17,7327;27,1218;NA;1,0108;1,6895;0,4013;NA;38,4035;4,4417;1,3336;32,3980;real;5474;3579;212;1833;5;1247;62;771;4773;5270;1237;1413;1270;3920;5474;204;38;341;3579;3498;81;NA;NA
Ceuta y Melilla;2024-07-01;18,0350;27,2407;NA;1,0306;1,4369;0,5747;NA;37,8567;4,5986;1,3382;32,0865;real;5498;3640;224;1844;5;1272;68;782;4871;5290;1246;1423;1261;3930;5498;208;38;290;3640;3524;116;NA;NA
Ceuta y Melilla;2024-08-01;18,0350;27,3646;NA;1,1148;1,4715;0,5500;NA;37,9261;4,6201;1,3379;31,8263;real;5523;3640;225;1847;6;1265;68;781;4870;5298;1254;1430;1253;3937;5523;225;39;297;3640;3529;111;NA;NA
Ceuta y Melilla;2024-09-01;18,0399;27,5331;NA;1,2139;1,4765;0,4657;NA;37,8639;4,5920;1,3397;31,6324;real;5557;3641;224;1847;5;1268;65;783;4878;5312;1260;1433;1246;3939;5557;245;42;298;3641;3547;94;NA;NA
Ceuta y Melilla;2024-10-01;18,1539;27,6867;NA;1,2634;1,4418;0,4410;NA;37,8577;4,5585;1,3352;31,4791;real;5588;3664;223;1852;5;1284;66;783;4892;5333;1252;1458;1245;3955;5588;255;42;291;3664;3575;89;NA;NA
Ceuta y Melilla;2024-11-01;18,2827;27,7858;NA;1,1445;1,4567;0,4112;NA;37,7079;4,5436;1,3360;31,3755;real;5608;3690;224;1859;4;1294;66;791;4930;5377;1259;1475;1250;3984;5608;231;49;294;3690;3607;83;NA;NA
Ceuta y Melilla;2024-12-01;18,2282;27,7858;NA;1,0108;1,6103;0,3914;NA;37,9837;4,5010;1,3346;31,3686;real;5608;3679;221;1865;5;1281;66;784;4910;5404;1265;1483;1256;4004;5608;204;51;325;3679;3600;79;NA;NA
Ceuta y Melilla;2025-01-01;17,3220;26,6327;NA;1,2289;1,4775;0,3659;NA;38,2036;4,4910;1,3325;30,8383;real;5678;3693;221;1880;5;1277;67;786;4921;5416;1279;1493;1236;4008;5678;262;47;315;3693;3615;78;NA;NA
Ceuta y Melilla;2025-02-01;17,3642;26,6233;NA;1,0413;1,5197;0,3143;NA;38,2508;4,3019;1,3312;30,8495;real;5676;3702;212;1885;5;1281;69;782;4928;5454;1291;1493;1242;4026;5676;222;43;324;3702;3635;67;NA;NA
Ceuta y Melilla;2025-03-01;17,4721;26,7922;NA;0,9475;1,6088;0,3002;NA;38,1327;4,3356;1,3313;30,5801;real;5712;3725;215;1891;5;1288;67;792;4959;5510;1317;1507;1244;4068;5712;202;47;343;3725;3661;64;NA;NA
Ceuta y Melilla;2025-04-01;17,4768;26,9000;NA;0,8115;1,8152;0,2767;NA;38,0656;4,2228;1,3347;30,6103;real;5735;3726;210;1893;5;1283;69;805;4973;5562;1334;1520;1259;4113;5735;173;45;387;3726;3667;59;NA;NA
Ceuta y Melilla;2025-05-01;17,5097;27,0830;NA;0,9240;1,8387;0,2533;NA;38,3133;4,1566;1,3340;30,3030;real;5774;3733;207;1908;5;1274;66;810;4980;5577;1342;1533;1250;4125;5774;197;41;392;3733;3679;54;NA;NA
Ceuta y Melilla;2025-06-01;17,7958;27,2284;NA;0,7880;1,7965;0,2251;NA;37,9419;4,0063;1,3421;30,3807;real;5805;3794;204;1932;5;1310;67;831;5092;5637;1357;1551;1269;4177;5805;168;34;383;3794;3746;48;NA;NA
Ceuta y Melilla;2025-07-01;17,8943;27,5004;NA;0,9709;1,7449;0,2158;NA;37,8294;3,9430;1,3429;30,1887;real;5863;3815;202;1938;5;1328;65;837;5123;5656;1363;1560;1264;4187;5863;207;33;372;3815;3769;46;NA;NA
Ceuta y Melilla;2025-08-01;18,1663;27,4582;NA;1,0038;1,4447;0,4175;NA;37,5286;3,8388;1,3519;30,0885;real;5854;3873;201;1965;5;1363;64;858;5236;5640;1370;1553;1258;4181;5854;214;33;308;3873;3784;89;NA;NA
Ceuta y Melilla;2025-09-01;18,1616;27,6083;NA;1,0835;1,5291;0,4128;NA;37,5024;3,9013;1,3505;29,9190;real;5886;3872;204;1961;5;1363;65;857;5229;5655;1378;1564;1256;4198;5886;231;35;326;3872;3784;88;NA;NA
Ceuta y Melilla;2025-10-01;18,2601;27,6740;NA;0,9193;1,6651;0,3565;NA;37,5835;3,9511;1,3457;30,0612;real;5900;3893;207;1969;4;1369;67;851;5239;5704;1392;1579;1277;4248;5900;196;31;355;3893;3817;76;NA;NA
Ceuta y Melilla;2025-11-01;18,2789;27,7537;NA;0,7880;1,8012;0,3190;NA;37,5838;3,9632;1,3403;30,2266;real;5917;3897;207;1963;4;1371;69;847;5223;5749;1399;1588;1294;4281;5917;168;31;384;3897;3829;68;NA;NA
Ceuta y Melilla;2025-12-01;18,3680;27,7350;NA;0,6473;1,8340;0,3143;NA;37,6883;3,9672;1,3389;30,2299;real;5913;3916;208;1976;4;1373;71;851;5243;5775;1414;1591;1302;4307;5913;138;36;391;3916;3849;67;NA;NA
Ceuta y Melilla;2026-01-01;17,8879;27,0698;NA;0,5536;1,9260;0,2745;NA;37,9211;3,9433;1,3361;30,3163;real;5917;3910;206;1981;5;1363;70;844;5224;5796;1424;1594;1313;4331;5917;121;32;421;3910;3850;60;NA;NA
Ceuta y Melilla;2026-02-01;17,9977;26,9417;NA;0,6176;1,6287;0,3202;NA;37,4129;3,8787;1,3500;30,5361;real;5889;3934;206;1987;6;1376;69;879;5311;5754;1402;1578;1310;4290;5889;135;32;356;3934;3864;70;NA;NA
Ceuta y Melilla;2026-03-01;18,3591;26,9783;NA;0,5078;1,3725;0,4346;NA;37,0683;3,7105;1,3566;30,6283;real;5897;4013;202;2018;6;1417;72;917;5444;5786;1405;1587;1321;4313;5897;111;33;300;4013;3918;95;NA;NA
Ceuta y Melilla;2026-04-01;18,3591;26,9783;NA;0,5386;1,3725;0,4346;NA;37,1163;3,7105;1,3566;30,8189;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ceuta y Melilla;2026-05-01;18,3591;26,9783;NA;0,5386;1,3725;0,4346;NA;37,1163;3,7105;1,3566;30,9962;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ceuta y Melilla;2026-06-01;18,3591;26,9783;NA;0,5386;1,3725;0,4346;NA;37,1163;3,7105;1,3566;31,1736;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ceuta y Melilla;2026-07-01;18,3591;26,9783;NA;0,5386;1,3725;0,4346;NA;37,1163;3,7105;1,3566;31,3509;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ceuta y Melilla;2026-08-01;18,3591;26,9783;NA;0,5386;1,3725;0,4346;NA;37,1163;3,7105;1,3566;31,5282;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ceuta y Melilla;2026-09-01;18,3591;26,9783;NA;0,5386;1,3725;0,4346;NA;37,1163;3,7105;1,3566;31,7056;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ceuta y Melilla;2026-10-01;18,3591;26,9783;NA;0,5386;1,3725;0,4346;NA;37,1163;3,7105;1,3566;31,8829;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Ceuta y Melilla;2026-11-01;18,3591;26,9783;NA;0,5386;1,3725;0,4346;NA;37,1163;3,7105;1,3566;32,0603;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Comunidad Foral de Navarra;2023-01-01;18,5104;25,8188;71,4909;0,0750;0,9151;0,0000;176,9500;46,4827;11,9118;1,3367;22,2818;real;21331;15293;2435;9502;2515;994;506;2756;20442;21269;6510;5963;3576;16049;21331;62;55;756;15293;15293;0;75,79;106,12
Comunidad Foral de Navarra;2023-02-01;18,5516;25,8805;71,5450;0,0787;0,9042;0,0000;175,5700;46,1157;12,0029;1,3421;22,0231;real;21382;15327;2469;9486;2517;993;521;2813;20570;21317;6575;5959;3540;16074;21382;65;61;747;15327;15327;0;78,18;104,28
Comunidad Foral de Navarra;2023-03-01;18,5746;25,8647;71,5346;0,0775;0,8933;0,0000;175,9100;45,9903;11,9758;1,3456;21,6799;real;21369;15346;2473;9497;2499;998;535;2847;20650;21305;6647;5950;3487;16084;21369;64;61;738;15346;15346;0;82,17;102,34
Comunidad Foral de Navarra;2023-04-01;18,6375;25,9967;71,4664;0,0799;0,8751;0,0000;178,0700;45,5796;11,9913;1,3502;21,5371;real;21478;15398;2493;9476;2520;999;567;2885;20790;21412;6658;5991;3472;16121;21478;66;61;723;15398;15398;0;86,68;101,67
Comunidad Foral de Navarra;2023-05-01;18,7065;26,1238;71,5900;0,0811;0,8691;0,0000;177,2500;45,3247;11,8305;1,3542;21,3009;real;21583;15455;2476;9486;2573;1007;580;2924;20929;21516;6725;6003;3445;16173;21583;67;62;718;15455;15455;0;93,17;97,93
Comunidad Foral de Navarra;2023-06-01;18,8106;26,3271;71,5949;0,0835;0,8594;0,0000;176,3900;45,1833;11,7031;1,3586;21,1925;real;21751;15541;2471;9540;2609;1013;585;2964;21114;21682;6780;6027;3444;16251;21751;69;65;710;15541;15541;0;97,47;93,18
Comunidad Foral de Navarra;2023-07-01;18,8687;26,3828;71,7638;0,0884;0,8533;0,0000;176,4200;45,0755;11,5802;1,3599;21,0323;real;21797;15589;2455;9556;2661;1013;585;2983;21200;21724;6834;6033;3427;16294;21797;73;66;705;15589;15589;0;99,83;90,83
Comunidad Foral de Navarra;2023-08-01;18,8844;26,4566;71,6717;0,0823;0,8497;0,0000;176,6100;44,8770;11,5860;1,3631;21,0071;real;21858;15602;2464;9544;2671;1019;592;2998;21267;21790;6853;6026;3425;16304;21858;68;66;702;15602;15602;0;102,59;89,21
Comunidad Foral de Navarra;2023-09-01;19,0539;26,6031;71,8561;0,0847;0,8448;0,0000;176,7500;44,6180;11,4148;1,3668;20,9428;real;21979;15742;2456;9600;2731;1028;633;3061;21516;21909;6841;6156;3443;16440;21979;70;66;698;15742;15742;0;104,41;84,02
Comunidad Foral de Navarra;2023-10-01;19,2270;26,6672;72,0084;0,0896;0,8219;0,0000;177,0700;44,4307;11,3547;1,3700;21,3234;real;22032;15885;2471;9669;2782;1025;652;3137;21762;21958;6878;6154;3532;16564;22032;74;70;679;15885;15885;0;106,47;81,69
Comunidad Foral de Navarra;2023-11-01;19,4436;26,7822;71,9314;0,0920;0,8085;0,0000;177,5500;44,2651;11,3379;1,3693;21,6232;real;22127;16064;2494;9737;2850;1039;680;3177;21997;22051;6781;6333;3618;16732;22127;76;73;668;16064;16064;0;108,22;79,45
Comunidad Foral de Navarra;2023-12-01;19,5381;26,7592;72,0439;0,0944;0,7976;0,0000;178,2100;44,1004;11,2801;1,3724;21,3380;real;22108;16142;2499;9770;2880;1053;693;3211;22154;22030;6789;6427;3585;16801;22108;78;77;659;16142;16142;0;108,09;76,95
Comunidad Foral de Navarra;2024-01-01;19,9334;27,1761;71,9756;0,0996;0,8052;0,0000;180,6500;43,9674;11,3534;1,3775;21,1369;real;22108;16216;2536;9821;2846;1083;713;3278;22337;22027;6871;6434;3566;16871;22108;81;81;655;16216;16216;0;108,55;76,54
Comunidad Foral de Navarra;2024-02-01;19,9948;27,0605;72,1697;0,1020;0,7670;0,0000;181,3700;43,9059;11,2295;1,3851;20,5802;real;22014;16266;2530;9892;2787;1099;731;3354;22530;21931;7037;6377;3476;16890;22014;83;82;624;16266;16266;0;108,49;75,86
Comunidad Foral de Navarra;2024-03-01;20,0219;26,9769;72,0808;0,1020;0,7523;0,0000;184,3500;43,7129;11,1849;1,3876;20,3728;real;21946;16288;2528;9880;2813;1106;739;3366;22602;21863;7080;6377;3443;16900;21946;83;82;612;16288;16288;0;109,58;77,43
Comunidad Foral de Navarra;2024-04-01;20,0415;26,8946;72,0206;0,1033;0,7302;0,0000;186,0200;43,7318;11,1371;1,3895;20,2746;real;21879;16304;2523;9907;2814;1106;733;3381;22654;21795;7091;6381;3426;16898;21879;84;82;594;16304;16304;0;111,89;78,14
Comunidad Foral de Navarra;2024-05-01;19,7797;26,5467;71,8605;0,1033;0,7228;0,0000;189,2600;43,5031;11,1975;1,3908;20,2350;real;21596;16091;2506;9736;2783;1093;740;3345;22380;21512;6973;6331;3375;16679;21596;84;82;588;16091;16091;0;113,54;80,40
Comunidad Foral de Navarra;2024-06-01;19,7367;26,5676;71,8431;0,1033;0,7080;0,0000;192,8600;43,3744;11,1885;1,3950;20,0938;real;21613;16056;2506;9715;2772;1099;747;3359;22398;21529;6983;6307;3342;16632;21613;84;82;576;16056;16056;0;117,78;82,18
