ccaa;fecha;genero;origen_genero;origen;cobertura_pct_ppd;solicitudes_pct_ppd;limbo_grado_pct_ppd;limbo_pia_pct_ppd;limbo_prestaciones_pct_ppd;pct_mujeres_benef
Comunidad Foral de Navarra;2023-11-01;hombre;estimado;real;5,4576;7,5174;0,0258;0,2269;0,0000;71,9314
Comunidad Foral de Navarra;2023-11-01;mujer;estimado;real;13,9861;19,2648;0,0662;0,5816;0,0000;71,9314
Comunidad Foral de Navarra;2023-12-01;hombre;estimado;real;5,4621;7,4808;0,0264;0,2230;0,0000;72,0439
Comunidad Foral de Navarra;2023-12-01;mujer;estimado;real;14,0760;19,2784;0,0680;0,5747;0,0000;72,0439
Comunidad Foral de Navarra;2024-01-01;hombre;estimado;real;5,5862;7,6159;0,0279;0,2256;0,0000;71,9756
Comunidad Foral de Navarra;2024-01-01;mujer;estimado;real;14,3472;19,5601;0,0717;0,5795;0,0000;71,9756
Comunidad Foral de Navarra;2024-02-01;hombre;estimado;real;5,5646;7,5310;0,0284;0,2135;0,0000;72,1697
Comunidad Foral de Navarra;2024-02-01;mujer;estimado;real;14,4302;19,5295;0,0736;0,5536;0,0000;72,1697
Comunidad Foral de Navarra;2024-03-01;hombre;estimado;real;5,5900;7,5317;0,0285;0,2100;0,0000;72,0808
Comunidad Foral de Navarra;2024-03-01;mujer;estimado;real;14,4319;19,4452;0,0735;0,5423;0,0000;72,0808
Comunidad Foral de Navarra;2024-04-01;hombre;estimado;real;5,6075;7,5249;0,0289;0,2043;0,0000;72,0206
Comunidad Foral de Navarra;2024-04-01;mujer;estimado;real;14,4340;19,3696;0,0744;0,5259;0,0000;72,0206
Comunidad Foral de Navarra;2024-05-01;hombre;estimado;real;5,5659;7,4701;0,0291;0,2034;0,0000;71,8605
Comunidad Foral de Navarra;2024-05-01;mujer;estimado;real;14,2138;19,0766;0,0742;0,5194;0,0000;71,8605
Comunidad Foral de Navarra;2024-06-01;hombre;estimado;real;5,5572;7,4806;0,0291;0,1994;0,0000;71,8431
Comunidad Foral de Navarra;2024-06-01;mujer;estimado;real;14,1795;19,0870;0,0742;0,5087;0,0000;71,8431
Comunidad Foral de Navarra;2024-07-01;hombre;estimado;real;5,6433;7,5654;0,0267;0,2014;0,0000;71,7553
Comunidad Foral de Navarra;2024-07-01;mujer;estimado;real;14,3368;19,2198;0,0679;0,5116;0,0000;71,7553
Comunidad Foral de Navarra;2024-08-01;hombre;estimado;real;5,6303;7,5258;0,0257;0,2003;0,0000;71,7581
Comunidad Foral de Navarra;2024-08-01;mujer;estimado;real;14,3056;19,1217;0,0653;0,5090;0,0000;71,7581
Comunidad Foral de Navarra;2024-09-01;hombre;estimado;real;5,6169;7,4858;0,0265;0,1934;0,0000;71,6518
Comunidad Foral de Navarra;2024-09-01;mujer;estimado;real;14,1972;18,9208;0,0669;0,4888;0,0000;71,6518
Comunidad Foral de Navarra;2024-10-01;hombre;estimado;real;5,6251;7,4188;0,0261;0,1402;0,0000;71,6987
Comunidad Foral de Navarra;2024-10-01;mujer;estimado;real;14,2505;18,7948;0,0661;0,3552;0,0000;71,6987
Comunidad Foral de Navarra;2024-11-01;hombre;estimado;real;5,6321;7,3978;0,0255;0,1330;0,0000;71,6070
Comunidad Foral de Navarra;2024-11-01;mujer;estimado;real;14,2042;18,6572;0,0643;0,3354;0,0000;71,6070
Comunidad Foral de Navarra;2024-12-01;hombre;estimado;real;5,7213;7,4712;0,0247;0,1590;0,0000;71,7492
Comunidad Foral de Navarra;2024-12-01;mujer;estimado;real;14,5305;18,9747;0,0626;0,4039;0,0000;71,7492
Comunidad Foral de Navarra;2025-01-01;hombre;estimado;real;5,4758;7,1452;0,0228;0,1520;0,0000;71,7783
Comunidad Foral de Navarra;2025-01-01;mujer;estimado;real;13,9271;18,1730;0,0580;0,3865;0,0000;71,7783
Comunidad Foral de Navarra;2025-02-01;hombre;estimado;real;5,3887;7,0432;0,0229;0,1516;0,0000;71,7180
Comunidad Foral de Navarra;2025-02-01;mujer;estimado;real;13,6648;17,8602;0,0580;0,3845;0,0000;71,7180
Comunidad Foral de Navarra;2025-03-01;hombre;estimado;real;5,3620;6,9939;0,0232;0,1447;0,0000;71,6835
Comunidad Foral de Navarra;2025-03-01;mujer;estimado;real;13,5738;17,7050;0,0588;0,3664;0,0000;71,6835
Comunidad Foral de Navarra;2025-04-01;hombre;estimado;real;5,3815;6,9967;0,0236;0,1447;0,0000;71,6175
Comunidad Foral de Navarra;2025-04-01;mujer;estimado;real;13,5792;17,6547;0,0596;0,3652;0,0000;71,6175
Comunidad Foral de Navarra;2025-05-01;hombre;estimado;real;5,8635;8,0121;0,0343;0,1271;0,0000;71,4193
Comunidad Foral de Navarra;2025-05-01;mujer;estimado;real;14,6521;20,0212;0,0857;0,3175;0,0000;71,4193
Comunidad Foral de Navarra;2025-06-01;hombre;estimado;real;5,8888;8,0649;0,0333;0,1262;0,0000;71,3889
Comunidad Foral de Navarra;2025-06-01;mujer;estimado;real;14,6934;20,1231;0,0832;0,3148;0,0000;71,3889
Comunidad Foral de Navarra;2025-07-01;hombre;estimado;real;5,8777;8,0617;0,0327;0,1231;0,0000;71,3833
Comunidad Foral de Navarra;2025-07-01;mujer;estimado;real;14,6617;20,1096;0,0815;0,3072;0,0000;71,3833
Comunidad Foral de Navarra;2025-08-01;hombre;estimado;real;5,8894;8,0759;0,0344;0,1256;0,0000;71,3729
Comunidad Foral de Navarra;2025-08-01;mujer;estimado;real;14,6833;20,1346;0,0857;0,3131;0,0000;71,3729
Comunidad Foral de Navarra;2025-09-01;hombre;estimado;real;5,8880;8,0500;0,0343;0,1285;0,0000;71,3994
Comunidad Foral de Navarra;2025-09-01;mujer;estimado;real;14,6990;20,0963;0,0857;0,3208;0,0000;71,3994
Comunidad Foral de Navarra;2025-10-01;hombre;estimado;real;5,9414;8,0851;0,0337;0,1314;0,0000;71,3666
Comunidad Foral de Navarra;2025-10-01;mujer;estimado;real;14,8085;20,1515;0,0840;0,3275;0,0000;71,3666
Comunidad Foral de Navarra;2025-11-01;hombre;estimado;real;5,9937;8,2197;0,0282;0,1183;0,0000;71,3946
Comunidad Foral de Navarra;2025-11-01;mujer;estimado;real;14,9594;20,5151;0,0704;0,2954;0,0000;71,3946
Comunidad Foral de Navarra;2025-12-01;hombre;estimado;real;6,0041;8,2734;0,0287;0,2082;0,0000;71,2409
Comunidad Foral de Navarra;2025-12-01;mujer;estimado;real;14,8730;20,4946;0,0711;0,5158;0,0000;71,2409
Comunidad Foral de Navarra;2026-01-01;hombre;estimado;real;5,7870;8,0179;0,0281;0,1988;0,0000;71,3721
Comunidad Foral de Navarra;2026-01-01;mujer;estimado;real;14,4275;19,9894;0,0700;0,4956;0,0000;71,3721
Comunidad Foral de Navarra;2026-02-01;hombre;estimado;real;5,7547;7,9795;0,0270;0,1816;0,0000;71,4045
Comunidad Foral de Navarra;2026-02-01;mujer;estimado;real;14,3699;19,9252;0,0675;0,4534;0,0000;71,4045
Comunidad Foral de Navarra;2026-03-01;hombre;estimado;real;5,7558;8,0175;0,0287;0,1710;0,0000;71,3844
Comunidad Foral de Navarra;2026-03-01;mujer;estimado;real;14,3584;20,0004;0,0717;0,4266;0,0000;71,3844
Comunidad Foral de Navarra;2026-04-01;hombre;estimado;proyeccion;5,7558;8,0175;0,0287;0,1724;0,0000;71,3861
Comunidad Foral de Navarra;2026-04-01;mujer;estimado;proyeccion;14,3584;20,0004;0,0716;0,4301;0,0000;71,3861
Comunidad Foral de Navarra;2026-05-01;hombre;estimado;proyeccion;5,7558;8,0175;0,0287;0,1724;0,0000;71,3861
Comunidad Foral de Navarra;2026-05-01;mujer;estimado;proyeccion;14,3584;20,0004;0,0716;0,4301;0,0000;71,3861
Comunidad Foral de Navarra;2026-06-01;hombre;estimado;proyeccion;5,7558;8,0175;0,0287;0,1724;0,0000;71,3861
Comunidad Foral de Navarra;2026-06-01;mujer;estimado;proyeccion;14,3584;20,0004;0,0716;0,4301;0,0000;71,3861
Comunidad Foral de Navarra;2026-07-01;hombre;estimado;proyeccion;5,7558;8,0175;0,0287;0,1724;0,0000;71,3861
Comunidad Foral de Navarra;2026-07-01;mujer;estimado;proyeccion;14,3584;20,0004;0,0716;0,4301;0,0000;71,3861
Comunidad Foral de Navarra;2026-08-01;hombre;estimado;proyeccion;5,7558;8,0175;0,0287;0,1724;0,0000;71,3861
Comunidad Foral de Navarra;2026-08-01;mujer;estimado;proyeccion;14,3584;20,0004;0,0716;0,4301;0,0000;71,3861
Comunidad Foral de Navarra;2026-09-01;hombre;estimado;proyeccion;5,7558;8,0175;0,0287;0,1724;0,0000;71,3861
Comunidad Foral de Navarra;2026-09-01;mujer;estimado;proyeccion;14,3584;20,0004;0,0716;0,4301;0,0000;71,3861
Comunidad Foral de Navarra;2026-10-01;hombre;estimado;proyeccion;5,7558;8,0175;0,0287;0,1724;0,0000;71,3861
Comunidad Foral de Navarra;2026-10-01;mujer;estimado;proyeccion;14,3584;20,0004;0,0716;0,4301;0,0000;71,3861
Comunidad Foral de Navarra;2026-11-01;hombre;estimado;proyeccion;5,7558;8,0175;0,0287;0,1724;0,0000;71,3861
Comunidad Foral de Navarra;2026-11-01;mujer;estimado;proyeccion;14,3584;20,0004;0,0716;0,4301;0,0000;71,3861
Comunidad Valenciana;2023-01-01;hombre;estimado;real;5,1712;7,1467;0,6339;0,3911;0,0906;74,8922
Comunidad Valenciana;2023-01-01;mujer;estimado;real;15,4247;21,3174;1,8907;1,1665;0,2703;74,8922
Comunidad Valenciana;2023-02-01;hombre;estimado;real;5,3065;7,2734;0,6095;0,3869;0,0964;74,6000
Comunidad Valenciana;2023-02-01;mujer;estimado;real;15,5851;21,3620;1,7901;1,1364;0,2831;74,6000
Comunidad Valenciana;2023-03-01;hombre;estimado;real;5,3934;7,3429;0,6041;0,3677;0,0958;74,5499
Comunidad Valenciana;2023-03-01;mujer;estimado;real;15,7986;21,5091;1,7697;1,0772;0,2806;74,5499
Comunidad Valenciana;2023-04-01;hombre;estimado;real;5,4803;7,4722;0,6538;0,3401;0,0984;74,4707
Comunidad Valenciana;2023-04-01;mujer;estimado;real;15,9865;21,7968;1,9071;0,9921;0,2870;74,4707
Comunidad Valenciana;2023-05-01;hombre;estimado;real;5,5581;7,6489;0,6991;0,3802;0,1035;74,3435
Comunidad Valenciana;2023-05-01;mujer;estimado;real;16,1054;22,1638;2,0257;1,1017;0,2998;74,3435
Comunidad Valenciana;2023-06-01;hombre;estimado;real;5,5888;7,7557;0,7029;0,4401;0,0924;74,2891
Comunidad Valenciana;2023-06-01;mujer;estimado;real;16,1483;22,4092;2,0309;1,2717;0,2669;74,2891
Comunidad Valenciana;2023-07-01;hombre;estimado;real;5,4612;7,8440;0,6948;0,6525;0,0484;74,3028
Comunidad Valenciana;2023-07-01;mujer;estimado;real;15,7909;22,6806;2,0090;1,8866;0,1401;74,3028
Comunidad Valenciana;2023-08-01;hombre;estimado;real;5,4315;7,8794;0,7662;0,6523;0,0469;74,3066
Comunidad Valenciana;2023-08-01;mujer;estimado;real;15,7082;22,7875;2,2160;1,8865;0,1358;74,3066
Comunidad Valenciana;2023-09-01;hombre;estimado;real;5,5242;7,9580;0,7038;0,6831;0,0535;74,2301
Comunidad Valenciana;2023-09-01;mujer;estimado;real;15,9124;22,9230;2,0272;1,9678;0,1541;74,2301
Comunidad Valenciana;2023-10-01;hombre;estimado;real;5,6867;8,0436;0,7098;0,5890;0,0632;74,0687
Comunidad Valenciana;2023-10-01;mujer;estimado;real;16,2431;22,9751;2,0276;1,6824;0,1805;74,0687
Comunidad Valenciana;2023-11-01;hombre;estimado;real;5,7056;8,1584;0,7422;0,6420;0,0737;74,0489
Comunidad Valenciana;2023-11-01;mujer;estimado;real;16,2805;23,2792;2,1177;1,8319;0,2102;74,0489
Comunidad Valenciana;2023-12-01;hombre;estimado;real;5,7869;8,1352;0,6576;0,6132;0,0715;74,0609
Comunidad Valenciana;2023-12-01;mujer;estimado;real;16,5227;23,2274;1,8775;1,7508;0,2042;74,0609
Comunidad Valenciana;2024-01-01;hombre;estimado;real;5,7978;8,2383;0,6177;0,7289;0,0519;74,0359
Comunidad Valenciana;2024-01-01;mujer;estimado;real;16,5323;23,4911;1,7613;2,0785;0,1481;74,0359
Comunidad Valenciana;2024-02-01;hombre;estimado;real;5,9727;8,2661;0,6059;0,5844;0,0661;73,9580
Comunidad Valenciana;2024-02-01;mujer;estimado;real;16,9623;23,4754;1,7206;1,6596;0,1876;73,9580
Comunidad Valenciana;2024-03-01;hombre;estimado;real;6,0966;8,3089;0,5707;0,5325;0,0663;73,9059
Comunidad Valenciana;2024-03-01;mujer;estimado;real;17,2674;23,5332;1,6163;1,5082;0,1878;73,9059
Comunidad Valenciana;2024-04-01;hombre;estimado;real;6,1884;8,3628;0,5506;0,5053;0,0660;73,8408
Comunidad Valenciana;2024-04-01;mujer;estimado;real;17,4684;23,6060;1,5543;1,4264;0,1863;73,8408
Comunidad Valenciana;2024-05-01;hombre;estimado;real;6,2977;8,4556;0,5530;0,4805;0,0632;73,7363
Comunidad Valenciana;2024-05-01;mujer;estimado;real;17,6811;23,7393;1,5525;1,3490;0,1773;73,7363
Comunidad Valenciana;2024-06-01;hombre;estimado;real;6,3748;8,5412;0,5654;0,4676;0,0669;73,6614
Comunidad Valenciana;2024-06-01;mujer;estimado;real;17,8286;23,8873;1,5814;1,3078;0,1872;73,6614
Comunidad Valenciana;2024-07-01;hombre;estimado;real;6,4463;8,7450;0,7242;0,4352;0,0725;73,5372
Comunidad Valenciana;2024-07-01;mujer;estimado;real;17,9135;24,3014;2,0124;1,2094;0,2014;73,5372
Comunidad Valenciana;2024-08-01;hombre;estimado;real;6,5200;8,7655;0,6893;0,4080;0,0748;73,4736
Comunidad Valenciana;2024-08-01;mujer;estimado;real;18,0593;24,2788;1,9092;1,1300;0,2071;73,4736
Comunidad Valenciana;2024-09-01;hombre;estimado;real;6,5303;8,7739;0,6734;0,4155;0,0730;73,4587
Comunidad Valenciana;2024-09-01;mujer;estimado;real;18,0740;24,2838;1,8637;1,1499;0,2021;73,4587
Comunidad Valenciana;2024-10-01;hombre;estimado;real;6,6181;8,8706;0,6911;0,3980;0,0724;73,4196
Comunidad Valenciana;2024-10-01;mujer;estimado;real;18,2803;24,5020;1,9088;1,0992;0,1999;73,4196
Comunidad Valenciana;2024-11-01;hombre;estimado;real;6,7576;8,9626;0,6823;0,3428;0,0815;73,3090
Comunidad Valenciana;2024-11-01;mujer;estimado;real;18,5602;24,6165;1,8739;0,9415;0,2237;73,3090
Comunidad Valenciana;2024-12-01;hombre;estimado;real;6,8293;9,0605;0,7067;0,3315;0,0899;73,2383
Comunidad Valenciana;2024-12-01;mujer;estimado;real;18,6897;24,7956;1,9340;0,9073;0,2461;73,2383
Comunidad Valenciana;2025-01-01;hombre;estimado;real;6,7460;8,9766;0,7034;0,3429;0,0899;73,1532
Comunidad Valenciana;2025-01-01;mujer;estimado;real;18,3819;24,4598;1,9167;0,9344;0,2449;73,1532
Comunidad Valenciana;2025-02-01;hombre;estimado;real;6,8302;9,0270;0,6073;0,3811;0,0848;73,0645
Comunidad Valenciana;2025-02-01;mujer;estimado;real;18,5275;24,4863;1,6473;1,0338;0,2300;73,0645
Comunidad Valenciana;2025-03-01;hombre;estimado;real;6,9085;9,1085;0,6143;0,3627;0,0853;72,9499
Comunidad Valenciana;2025-03-01;mujer;estimado;real;18,6312;24,5640;1,6566;0,9780;0,2300;72,9499
Comunidad Valenciana;2025-04-01;hombre;estimado;real;6,9792;9,3753;0,8638;0,3034;0,0887;72,8648
Comunidad Valenciana;2025-04-01;mujer;estimado;real;18,7408;25,1751;2,3194;0,8147;0,2383;72,8648
Comunidad Valenciana;2025-05-01;hombre;estimado;real;6,9460;9,3690;0,9701;0,2348;0,0787;73,0103
Comunidad Valenciana;2025-05-01;mujer;estimado;real;18,7897;25,3441;2,6241;0,6352;0,2129;73,0103
Comunidad Valenciana;2025-06-01;hombre;estimado;real;6,9152;9,4299;1,0825;0,2161;0,0673;72,9841
Comunidad Valenciana;2025-06-01;mujer;estimado;real;18,6817;25,4752;2,9244;0,5839;0,1817;72,9841
Comunidad Valenciana;2025-07-01;hombre;estimado;real;7,2238;9,5005;0,6658;0,3580;0,0937;72,8447
Comunidad Valenciana;2025-07-01;mujer;estimado;real;19,3781;25,4854;1,7861;0,9604;0,2514;72,8447
Comunidad Valenciana;2025-08-01;hombre;estimado;real;7,2540;9,4911;0,6325;0,3449;0,1052;72,8270
Comunidad Valenciana;2025-08-01;mujer;estimado;real;19,4417;25,4373;1,6952;0,9244;0,2820;72,8270
Comunidad Valenciana;2025-09-01;hombre;estimado;real;7,2675;9,6636;0,7659;0,3685;0,1011;72,7955
Comunidad Valenciana;2025-09-01;mujer;estimado;real;19,4468;25,8585;2,0495;0,9862;0,2705;72,7955
Comunidad Valenciana;2025-10-01;hombre;estimado;real;7,3851;9,7049;0,6977;0,3447;0,1085;72,7287
Comunidad Valenciana;2025-10-01;mujer;estimado;real;19,6950;25,8816;1,8606;0,9192;0,2893;72,7287
Comunidad Valenciana;2025-11-01;hombre;estimado;real;7,4637;9,9017;0,8001;0,3482;0,1023;72,6217
Comunidad Valenciana;2025-11-01;mujer;estimado;real;19,7976;26,2645;2,1224;0,9237;0,2714;72,6217
Comunidad Valenciana;2025-12-01;hombre;estimado;real;7,5043;9,9020;0,7376;0,3629;0,1060;72,6035
Comunidad Valenciana;2025-12-01;mujer;estimado;real;19,8872;26,2413;1,9548;0,9618;0,2810;72,6035
Comunidad Valenciana;2026-01-01;hombre;estimado;real;7,2287;9,5117;0,6775;0,3536;0,0994;72,5627
Comunidad Valenciana;2026-01-01;mujer;estimado;real;19,1175;25,1553;1,7917;0,9352;0,2630;72,5627
Comunidad Valenciana;2026-02-01;hombre;estimado;real;7,2774;9,6864;0,8094;0,3371;0,0899;72,4490
Comunidad Valenciana;2026-02-01;mujer;estimado;real;19,1368;25,4717;2,1284;0,8866;0,2364;72,4490
Comunidad Valenciana;2026-03-01;hombre;estimado;real;7,3247;9,7134;0,7167;0,4002;0,0915;72,3928
Comunidad Valenciana;2026-03-01;mujer;estimado;real;19,2072;25,4708;1,8795;1,0495;0,2399;72,3928
Comunidad Valenciana;2026-04-01;hombre;estimado;proyeccion;7,3709;9,7458;0,7255;0,3995;0,0915;72,3269
Comunidad Valenciana;2026-04-01;mujer;estimado;proyeccion;19,3283;25,5557;1,9024;1,0475;0,2399;72,3269
Comunidad Valenciana;2026-05-01;hombre;estimado;proyeccion;7,4171;9,7715;0,7255;0,3995;0,0915;72,2609
Comunidad Valenciana;2026-05-01;mujer;estimado;proyeccion;19,4495;25,6231;1,9024;1,0475;0,2399;72,2609
Comunidad Valenciana;2026-06-01;hombre;estimado;proyeccion;7,4633;9,7964;0,7255;0,3995;0,0915;72,1950
Comunidad Valenciana;2026-06-01;mujer;estimado;proyeccion;19,5706;25,6886;1,9024;1,0475;0,2399;72,1950
Comunidad Valenciana;2026-07-01;hombre;estimado;proyeccion;7,5095;9,8206;0,7255;0,3995;0,0915;72,1291
Comunidad Valenciana;2026-07-01;mujer;estimado;proyeccion;19,6918;25,7520;1,9024;1,0475;0,2399;72,1291
Comunidad Valenciana;2026-08-01;hombre;estimado;proyeccion;7,5557;9,8441;0,7255;0,3995;0,0915;72,0632
Comunidad Valenciana;2026-08-01;mujer;estimado;proyeccion;19,8130;25,8137;1,9024;1,0475;0,2399;72,0632
Comunidad Valenciana;2026-09-01;hombre;estimado;proyeccion;7,6019;9,8669;0,7255;0,3995;0,0915;71,9973
Comunidad Valenciana;2026-09-01;mujer;estimado;proyeccion;19,9341;25,8734;1,9024;1,0475;0,2399;71,9973
Comunidad Valenciana;2026-10-01;hombre;estimado;proyeccion;7,6482;9,8891;0,7255;0,3995;0,0915;71,9314
Comunidad Valenciana;2026-10-01;mujer;estimado;proyeccion;20,0553;25,9315;1,9024;1,0475;0,2399;71,9314
Comunidad Valenciana;2026-11-01;hombre;estimado;proyeccion;7,6944;9,9105;0,7255;0,3995;0,0915;71,8655
Comunidad Valenciana;2026-11-01;mujer;estimado;proyeccion;20,1764;25,9878;1,9024;1,0475;0,2399;71,8655
Comunidad de Madrid;2023-01-01;hombre;estimado;real;4,9725;6,8952;0,0072;0,3392;0,0000;75,4229
Comunidad de Madrid;2023-01-01;mujer;estimado;real;15,2597;21,1601;0,0221;1,0410;0,0000;75,4229
Comunidad de Madrid;2023-02-01;hombre;estimado;real;4,9892;6,9027;0,0040;0,3130;0,0000;75,3947
Comunidad de Madrid;2023-02-01;mujer;estimado;real;15,2877;21,1510;0,0121;0,9592;0,0000;75,3947
Comunidad de Madrid;2023-03-01;hombre;estimado;real;5,0661;7,0485;0,0032;0,3762;0,0000;75,3039
Comunidad de Madrid;2023-03-01;mujer;estimado;real;15,4477;21,4923;0,0099;1,1472;0,0000;75,3039
Comunidad de Madrid;2023-04-01;hombre;estimado;real;5,1349;7,0643;0,0031;0,3464;0,0000;75,3321
Comunidad de Madrid;2023-04-01;mujer;estimado;real;15,6813;21,5731;0,0096;1,0579;0,0000;75,3321
Comunidad de Madrid;2023-05-01;hombre;estimado;real;5,1819;7,1001;0,0034;0,3291;0,0000;75,3698
Comunidad de Madrid;2023-05-01;mujer;estimado;real;15,8569;21,7267;0,0104;1,0070;0,0000;75,3698
Comunidad de Madrid;2023-06-01;hombre;estimado;real;5,2541;7,1621;0,0135;0,3158;0,0000;75,3495
Comunidad de Madrid;2023-06-01;mujer;estimado;real;16,0602;21,8924;0,0411;0,9654;0,0000;75,3495
Comunidad de Madrid;2023-07-01;hombre;estimado;real;5,1952;7,2020;0,0030;0,4097;0,0000;75,3144
Comunidad de Madrid;2023-07-01;mujer;estimado;real;15,8501;21,9728;0,0091;1,2500;0,0000;75,3144
Comunidad de Madrid;2023-08-01;hombre;estimado;real;5,2949;7,2112;0,0042;0,3345;0,0000;75,3135
Comunidad de Madrid;2023-08-01;mujer;estimado;real;16,1537;21,9998;0,0129;1,0204;0,0000;75,3135
Comunidad de Madrid;2023-09-01;hombre;estimado;real;5,3509;7,3250;0,0077;0,3680;0,0000;75,2288
Comunidad de Madrid;2023-09-01;mujer;estimado;real;16,2505;22,2458;0,0235;1,1175;0,0000;75,2288
Comunidad de Madrid;2023-10-01;hombre;estimado;real;5,4100;7,3874;0,0113;0,3583;0,0000;75,1769
Comunidad de Madrid;2023-10-01;mujer;estimado;real;16,3843;22,3729;0,0342;1,0851;0,0000;75,1769
Comunidad de Madrid;2023-11-01;hombre;estimado;real;5,4812;7,3766;0,0045;0,2876;0,0000;75,0797
Comunidad de Madrid;2023-11-01;mujer;estimado;real;16,5137;22,2241;0,0137;0,8664;0,0000;75,0797
Comunidad de Madrid;2023-12-01;hombre;estimado;real;5,5282;7,3758;0,0061;0,2507;0,0000;75,0428
Comunidad de Madrid;2023-12-01;mujer;estimado;real;16,6224;22,1778;0,0183;0,7537;0,0000;75,0428
Comunidad de Madrid;2024-01-01;hombre;estimado;real;5,4876;7,5549;0,0088;0,3970;0,0000;75,0299
Comunidad de Madrid;2024-01-01;mujer;estimado;real;16,4892;22,7008;0,0264;1,1930;0,0000;75,0299
Comunidad de Madrid;2024-02-01;hombre;estimado;real;5,5036;7,6268;0,0237;0,4549;0,0000;75,0124
Comunidad de Madrid;2024-02-01;mujer;estimado;real;16,5218;22,8956;0,0710;1,3655;0,0000;75,0124
Comunidad de Madrid;2024-03-01;hombre;estimado;real;5,5859;7,6881;0,0145;0,4228;0,0000;75,0184
Comunidad de Madrid;2024-03-01;mujer;estimado;real;16,7743;23,0869;0,0436;1,2696;0,0000;75,0184
Comunidad de Madrid;2024-04-01;hombre;estimado;real;5,6672;7,7812;0,0153;0,4163;0,0000;74,9193
Comunidad de Madrid;2024-04-01;mujer;estimado;real;16,9287;23,2434;0,0458;1,2437;0,0000;74,9193
Comunidad de Madrid;2024-05-01;hombre;estimado;real;5,7419;7,8301;0,0160;0,3882;0,0000;74,8376
Comunidad de Madrid;2024-05-01;mujer;estimado;real;17,0775;23,2882;0,0477;1,1546;0,0000;74,8376
Comunidad de Madrid;2024-06-01;hombre;estimado;real;5,8006;7,9284;0,0118;0,4103;0,0000;74,7480
Comunidad de Madrid;2024-06-01;mujer;estimado;real;17,1704;23,4687;0,0350;1,2146;0,0000;74,7480
Comunidad de Madrid;2024-07-01;hombre;estimado;real;5,8413;7,9616;0,0254;0,3888;0,0000;74,7497
Comunidad de Madrid;2024-07-01;mujer;estimado;real;17,2923;23,5692;0,0752;1,1509;0,0000;74,7497
Comunidad de Madrid;2024-08-01;hombre;estimado;real;5,8256;7,9544;0,0193;0,4139;0,0000;74,7527
Comunidad de Madrid;2024-08-01;mujer;estimado;real;17,2485;23,5514;0,0572;1,2255;0,0000;74,7527
Comunidad de Madrid;2024-09-01;hombre;estimado;real;5,8659;8,0106;0,0082;0,4207;0,0000;74,6328
Comunidad de Madrid;2024-09-01;mujer;estimado;real;17,2582;23,5678;0,0241;1,2377;0,0000;74,6328
Comunidad de Madrid;2024-10-01;hombre;estimado;real;5,9488;8,1220;0,0123;0,4267;0,0000;74,5858
Comunidad de Madrid;2024-10-01;mujer;estimado;real;17,4586;23,8364;0,0361;1,2522;0,0000;74,5858
Comunidad de Madrid;2024-11-01;hombre;estimado;real;6,0117;8,1670;0,0031;0,4139;0,0000;74,5492
Comunidad de Madrid;2024-11-01;mujer;estimado;real;17,6092;23,9222;0,0090;1,2123;0,0000;74,5492
Comunidad de Madrid;2024-12-01;hombre;estimado;real;6,0577;8,1347;0,0032;0,3445;0,0000;74,5311
Comunidad de Madrid;2024-12-01;mujer;estimado;real;17,7269;23,8050;0,0095;1,0081;0,0000;74,5311
Comunidad de Madrid;2025-01-01;hombre;estimado;real;5,8194;7,9844;0,0026;0,4728;0,0000;74,5445
Comunidad de Madrid;2025-01-01;mujer;estimado;real;17,0418;23,3817;0,0075;1,3845;0,0000;74,5445
Comunidad de Madrid;2025-02-01;hombre;estimado;real;5,8505;8,0591;0,0106;0,4937;0,0000;74,4472
Comunidad de Madrid;2025-02-01;mujer;estimado;real;17,0452;23,4798;0,0309;1,4385;0,0000;74,4472
Comunidad de Madrid;2025-03-01;hombre;estimado;real;5,9810;8,1677;0,0039;0,4585;0,0000;74,3835
Comunidad de Madrid;2025-03-01;mujer;estimado;real;17,3674;23,7167;0,0114;1,3314;0,0000;74,3835
Comunidad de Madrid;2025-04-01;hombre;estimado;real;6,0203;8,1757;0,0082;0,4354;0,0000;74,4634
Comunidad de Madrid;2025-04-01;mujer;estimado;real;17,5550;23,8400;0,0238;1,2697;0,0000;74,4634
Comunidad de Madrid;2025-05-01;hombre;estimado;real;6,0400;8,2031;0,0084;0,4334;0,0000;74,4809
Comunidad de Madrid;2025-05-01;mujer;estimado;real;17,6286;23,9419;0,0246;1,2651;0,0000;74,4809
Comunidad de Madrid;2025-06-01;hombre;estimado;real;6,1068;8,2909;0,0083;0,4397;0,0000;74,3874
Comunidad de Madrid;2025-06-01;mujer;estimado;real;17,7362;24,0796;0,0241;1,2771;0,0000;74,3874
Comunidad de Madrid;2025-07-01;hombre;estimado;real;6,1991;8,3872;0,0140;0,4216;0,0000;74,2412
Comunidad de Madrid;2025-07-01;mujer;estimado;real;17,8667;24,1731;0,0403;1,2152;0,0000;74,2412
Comunidad de Madrid;2025-08-01;hombre;estimado;real;6,2836;8,4465;0,0040;0,3993;0,0000;74,1578
Comunidad de Madrid;2025-08-01;mujer;estimado;real;18,0316;24,2385;0,0115;1,1458;0,0000;74,1578
Comunidad de Madrid;2025-09-01;hombre;estimado;real;6,3458;8,5439;0,0183;0,4237;0,0000;74,1084
