horas;grado I;grado II;grado III;total;servicio;fecha
De 31 a 45;4,57370729762063e-02;5,65446612141250e-01;2,80210807600950e-02;0,232512073649260492;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 46 a 55;4,89166555895255e-04;1,16211321435707e-01;6,06319279493270e-02;0,054293691518261397;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 56 a 65;1,52066994550047e-03;9,98150260703674e-02;1,05601741884402e-01;0,057323894506489587;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
De 66 a 70;1,91413000132926e-04;4,44710841276900e-04;3,42463380839272e-01;0,065525486718985809;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
71 o más;2,21720058487306e-03;5,95525822231675e-03;2,72243665874901e-01;0,055055369000905525;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-04-30
Menos de 5;2,62590506838294e-03;1,78511332543201e-03;1,38674216707354e-03;0,002070370452381480;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-05-31
De 5 a 10;3,07179404666130e-01;1,81437747830795e-02;6,47146344634319e-03;0,140209472775182115;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-05-31
De 11 a 15;5,19002413515688e-02;4,88126069970590e-02;1,51241567596458e-02;0,043685370120236489;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-05-31
De 16 a 20;4,64296057924377e-01;2,63670017412171e-02;3,44229852514192e-02;0,216245765151347413;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-05-31
De 21 a 30;1,33283990345937e-01;1,33781074872335e-01;1,62349950163953e-01;0,139041429552047124;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-05-31
De 31 a 45;3,84489139179405e-02;5,46954333289437e-01;3,04794372138039e-02;0,229304599100994211;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-05-31
De 46 a 55;5,85679806918745e-04;1,21073116485961e-01;6,61013766305054e-02;0,058723234649365602;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-05-31
De 56 a 65;8,55993563958166e-04;1,00536997205273e-01;8,97193291634767e-02;0,055595535971302672;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-05-31
De 66 a 70;1,86645213193886e-04;4,46278331358003e-04;3,17982867956144e-01;0,061178339717898184;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-05-31
71 o más;6,37168141592920e-04;2,09970296884831e-03;2,75961691247635e-01;0,053945882509244703;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-05-31
Menos de 5;4,78626342397320e-04;0,00000000000000e+00;0,00000000000000e+00;0,000250050791567037;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 5 a 10;1,75895180831015e-02;5,26870389884088e-04;8,63707030575229e-05;0,009361276509290950;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 11 a 15;5,83624996260732e-02;1,21180189673340e-03;2,59112109172569e-04;0,030896900933002017;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 16 a 20;6,60893236411499e-01;3,93572181243414e-02;2,23700120918984e-02;0,360995202150436789;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 21 a 30;1,48104938825571e-01;4,64699683877766e-02;6,73691483848679e-03;0,092378139309547247;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 31 a 45;9,69517484818571e-02;6,46153846153846e-01;1,92606667818276e-02;0,245799928110397387;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 46 a 55;5,98282927996650e-05;1,02581664910432e-01;2,05562273276904e-02;0,034178817572319380;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 56 a 65;6,43154147596398e-03;1,28503688092729e-01;2,03143893591294e-01;0,078234641411536715;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 66 a 70;1,79484878398995e-04;3,16122233930453e-04;4,33321817239592e-01;0,078594089424414343;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
71 o más;1,09485775823387e-02;3,48788198103267e-02;2,94264985316980e-01;0,069310953787488083;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
Menos de 5;2,24553673094339e-03;1,56736791392324e-03;1,18789828620924e-03;0,001796341013239786;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 5 a 10;2,55885265783634e-01;1,59948610888068e-02;5,55589927612448e-03;0,120512380410478043;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 11 a 15;5,30402131141464e-02;4,30062630480167e-02;1,29926375054136e-02;0,041757874862746847;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 16 a 20;4,99065242374973e-01;2,79492532519672e-02;3,26919507517169e-02;0,238005779327500722;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 21 a 30;1,35897340839640e-01;1,23128312188855e-01;1,40035884427396e-01;0,132009903387889760;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 31 a 45;4,88033513576494e-02;5,59017183234302e-01;2,88684031429809e-02;0,231767961646708653;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 46 a 55;4,92535179192772e-04;1,18811626786575e-01;5,95681494772010e-02;0,055025875304778406;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 56 a 65;1,84303486407618e-03;1,03940902521278e-01;1,05958052341768e-01;0,058997105633786261;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
De 66 a 70;1,85362701846742e-04;4,30383812429741e-04;3,34467611210790e-01;0,063793618286939607;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
71 o más;2,54211705389818e-03;6,15384615384615e-03;2,78673513580400e-01;0,056333160125931966;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-05-31
Menos de 5;2,78298476715694e-03;1,93815394479904e-03;1,34104312967743e-03;0,002187930559382750;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-06-30
De 5 a 10;3,04676054175437e-01;1,81793010987730e-02;6,34472018342009e-03;0,139316616147699079;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-06-30
De 11 a 15;5,08998317413807e-02;4,85412841362828e-02;1,57320220911621e-02;0,043287406999173328;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-06-30
De 16 a 20;4,64227449826303e-01;2,72143044504678e-02;3,55304330271525e-02;0,217032240286580330;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-06-30
De 21 a 30;1,35304241012878e-01;1,33215295386319e-01;1,63073728532495e-01;0,139820887296775970;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-06-30
De 31 a 45;3,97039160114390e-02;5,39819591384687e-01;3,08584118011795e-02;0,227150730228713155;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-06-30
De 46 a 55;6,07778282482550e-04;1,24340590481187e-01;6,54371368008190e-02;0,059790575916230368;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-06-30
De 56 a 65;9,78842918103476e-04;1,04128413628282e-01;8,90423798468615e-02;0,056817305042711493;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-06-30
De 66 a 70;1,72736985547672e-04;4,37177581533619e-04;3,10876869168986e-01;0,059647285753651143;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-06-30
71 o más;6,46164279270922e-04;2,18588790766809e-03;2,81763255418247e-01;0,054949021769082389;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-06-30
Menos de 5;4,77726024125164e-04;5,21403618541113e-05;0,00000000000000e+00;0,000263987452831654;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 5 a 10;1,74668577570763e-02;5,21403618541113e-04;8,52805730854511e-05;0,009255089522803857;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 11 a 15;5,66403917353398e-02;1,19922832264456e-03;2,55841719256353e-04;0,029861639517368820;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 16 a 20;6,50155260957841e-01;3,82188852390636e-02;2,11495821251919e-02;0,353370498625712404;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 21 a 30;1,48154783231817e-01;4,53621148130768e-02;6,56660412757974e-03;0,091758932869543619;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 31 a 45;1,08443807476412e-01;6,32097606757391e-01;1,88470066518847e-02;0,248086090966970513;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 46 a 55;5,97157530156455e-05;1,01621565253663e-01;1,96998123827392e-02;0,033883566004627545;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 56 a 65;6,89716947330706e-03;1,44637363783305e-01;2,00238785604639e-01;0,083124990294578940;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 66 a 70;1,79147259046937e-04;3,12842171124668e-04;4,20518505884360e-01;0,076758234079227300;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
71 o más;1,15251403320196e-02;3,59768496793368e-02;3,12638580931264e-01;0,073636970666335386;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
Menos de 5;2,37599768195348e-03;1,70681190549248e-03;1,14694456434606e-03;0,001897821834077486;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 5 a 10;2,53973605879409e-01;1,60133476526542e-02;5,43873712770549e-03;0,119705521702095793;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 11 a 15;5,19084371625003e-02;4,27342231768436e-02;1,34920145526300e-02;0,041260659159622966;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 16 a 20;4,96994441956642e-01;2,85619310626982e-02;3,34463834248011e-02;0,237560023588217123;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 21 a 30;1,37560256038775e-01;1,22436585864785e-01;1,40420546340260e-01;0,132566716276805857;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 31 a 45;5,18294128493533e-02;5,51102076301524e-01;2,91175926496886e-02;0,230286989975007711;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 46 a 55;5,11023891684008e-04;1,21548020865296e-01;5,88148239501757e-02;0,055881609615006600;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 56 a 65;2,02302241656350e-03;1,09088933210596e-01;1,05111919590553e-01;0,060777100708582554;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
De 66 a 70;1,73853488923425e-04;4,21908560908254e-04;3,26694209779861e-01;0,062220942967060738;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
71 o más;2,64994863419645e-03;6,38616139920221e-03;2,86316828019979e-01;0,057842614173523162;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-06-30
Menos de 5;2,76441077096345e-03;1,98474953482433e-03;1,41105276173574e-03;0,002212340496050378;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-07-31
De 5 a 10;3,01999078529743e-01;1,86508081287168e-02;6,21154153877486e-03;0,138587526929238258;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-07-31
De 11 a 15;4,92282686597727e-02;4,84804261374001e-02;1,60598169995490e-02;0,042647627465061039;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-07-31
De 16 a 20;4,64708968977168e-01;2,78667590937283e-02;3,64691677698093e-02;0,218049494558912899;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-07-31
De 21 a 30;1,38450906112419e-01;1,32109890911744e-01;1,62591100184746e-01;0,140634149036071382;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-07-31
De 31 a 45;4,04295075253404e-02;5,33627640556022e-01;3,17414136712102e-02;0,225462630503231509;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-07-31
De 46 a 55;5,82318009624245e-04;1,27629610711810e-01;6,44865659048921e-02;0,060804838976965141;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-07-31
De 56 a 65;9,98259445070134e-04;1,07008646794848e-01;8,97982340020075e-02;0,057984864387118154;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-07-31
De 66 a 70;1,72775673185216e-04;4,23218650808129e-04;3,04481910885472e-01;0,058045627796497822;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-07-31
71 o más;6,65506296713423e-04;2,21824948009778e-03;2,86749196281803e-01;0,055570899850853450;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-07-31
Menos de 5;4,63916031198353e-04;5,06457330969866e-05;0,00000000000000e+00;0,000256460542791196;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 5 a 10;1,67589666270405e-02;6,58394530260826e-04;8,29668962084128e-05;0,008930861254846351;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 11 a 15;5,36112963553597e-02;1,36743479361864e-03;2,48900688625239e-04;0,028346432935568065;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 16 a 20;6,43712488039665e-01;3,69207394277032e-02;1,96631544013938e-02;0,349495376167272609;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 21 a 30;1,43784974919540e-01;4,29982273993416e-02;6,96921928150668e-03;0,088886206948572105;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 31 a 45;1,23285685290962e-01;6,22182831096480e-01;1,86675516468929e-02;0,252870095192119115;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 46 a 55;5,79895038997941e-05;9,91136996708027e-02;1,83356840620592e-02;0,032887293134400412;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 56 a 65;7,16170373162458e-03;1,61863762977969e-01;1,97710113664648e-01;0,087890536605971015;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 66 a 70;1,73968511699382e-04;3,03874398581919e-04;4,04297685223596e-01;0,073694691266764228;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
71 o más;1,09890109890110e-02;3,45403899721448e-02;3,34024724135070e-01;0,076742045951694898;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
Menos de 5;2,34829146071067e-03;1,74110474052437e-03;1,20040591045219e-03;0,001909519585414818;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 5 a 10;2,50407543886318e-01;1,63842420454473e-02;5,29663638838700e-03;0,118513936224847100;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 11 a 15;5,00165114243331e-02;4,25454568646084e-02;1,36994777615524e-02;0,040431392688734302;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 16 a 20;4,97030564481043e-01;2,90056569959884e-02;3,39578744152662e-02;0,238372473037956972;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 21 a 30;1,39403596869644e-01;1,20882414842121e-01;1,39358463480435e-01;0,132615901769457034;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 31 a 45;5,54050016511424e-02;5,44755320573735e-01;2,97873920253447e-02;0,229686259862738690;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 46 a 55;4,87480146977885e-04;1,24032985324974e-01;5,75947330643764e-02;0,056480227835099678;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 56 a 65;2,11241397023750e-03;1,13911618206981e-01;1,05883226493082e-01;0,062607964890984635;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
De 66 a 70;1,72976826346992e-04;4,08171074701684e-04;3,19332722817613e-01;0,060462673327419579;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
71 o más;2,61561928324693e-03;6,33302933091832e-03;2,93889067643492e-01;0,058919650777347218;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-07-31
Menos de 5;2,76914850275005e-03;1,96721311475410e-03;1,40178727878045e-03;0,002207694131006389;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-08-31
De 5 a 10;2,98565135465472e-01;1,88051001821494e-02;6,23503300040885e-03;0,137557810717100937;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-08-31
De 11 a 15;4,79349154613974e-02;4,81530054644809e-02;1,60037380994101e-02;0,041990287248292554;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-08-31
De 16 a 20;4,67425901405582e-01;2,80801457194900e-02;3,63734594941884e-02;0,219865388537629991;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-08-31
De 21 a 30;1,39284986759014e-01;1,31045537340619e-01;1,63366625781204e-01;0,140713628170287347;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-08-31
De 31 a 45;4,15817885516398e-02;5,28393442622951e-01;3,19344664447170e-02;0,223914205864032489;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-08-31
De 46 a 55;5,47463841922999e-04;1,30608378870674e-01;6,36060977746627e-02;0,061650065321287022;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-08-31
De 56 a 65;1,06309839071094e-03;1,10273224043716e-01;9,01670463173880e-02;0,059194315669942835;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-08-31
De 66 a 70;1,71878182929313e-04;4,22586520947177e-04;2,98712107937620e-01;0,056617294430877950;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-08-31
71 o más;6,55683438582196e-04;2,25136612021858e-03;2,92199637871620e-01;0,056289309909542423;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-08-31
Menos de 5;4,56855690708697e-04;4,95712090417885e-05;0,00000000000000e+00;0,000251698968034231;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 5 a 10;1,64753583461824e-02;6,93996926585039e-04;8,09978940547546e-05;0,008765046416250869;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 11 a 15;5,12534978013820e-02;1,38799385317008e-03;1,61995788109509e-04;0,027020624509557157;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 16 a 20;6,34686768317058e-01;3,53938432558370e-02;1,87105135266483e-02;0,343095305073955081;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 21 a 30;1,41339729313003e-01;4,14911019679770e-02;6,80382310059938e-03;0,086924978901704156;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 31 a 45;1,36314316715208e-01;6,05363604818322e-01;1,83055240563745e-02;0,254837802223834398;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 46 a 55;5,71069613385872e-05;9,62672879591533e-02;1,75765430098817e-02;0,031995380583645490;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 56 a 65;8,16629547141797e-03;1,85743320279582e-01;1,90993034181111e-01;0,094624006159221813;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 66 a 70;1,99874364685055e-04;2,97427254250731e-04;3,89518872509315e-01;0,071393671991827182;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
71 o más;1,10501970190166e-02;3,33118524760819e-02;3,57848695933906e-01;0,081091485171969638;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
Menos de 5;2,34741784037559e-03;1,72139998729594e-03;1,18753092528451e-03;0,001900575284156916;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 5 a 10;2,47119078104994e-01;1,64835164835165e-02;5,29440870856012e-03;0,117336127659179001;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 11 a 15;4,85358566773888e-02;4,21584196150670e-02;1,35823849579416e-02;0,039637914850509763;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 16 a 20;4,97876393616689e-01;2,90160706345677e-02;3,36714497773380e-02;0,239186702478647567;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 21 a 30;1,39647939373120e-01;1,19564250778124e-01;1,39435922810490e-01;0,132261916932313484;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 31 a 45;5,88467984551805e-02;5,38232865400495e-01;2,98490846115784e-02;0,228749802507458244;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 46 a 55;4,58032749341578e-04;1,26202121577844e-01;5,65685304304800e-02;0,056991700666363075;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 56 a 65;2,35782767558790e-03;1,19939020517055e-01;1,05554181098466e-01;0,064749672394724858;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
De 66 a 70;1,76967198609246e-04;4,06529886298672e-04;3,12543295398318e-01;0,058931774458870434;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
71 o más;2,63368830871407e-03;6,27580511973576e-03;3,02313211281544e-01;0,060253812767776659;7. INTENSIDAD DE LA AYUDA A DOMICILIO NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA;2025-08-31
Menos de 5;2,73431086525468e-03;2,01266541593887e-03;1,32657813404084e-03;0,002190934364276096;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-09-30
De 5 a 10;2,75110824839920e-01;1,86387193697482e-02;6,05427680322895e-03;0,126482342209287169;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-09-30
De 11 a 15;4,67800805769206e-02;4,73479539099620e-02;1,63423136087159e-02;0,041139068676425875;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-09-30
De 16 a 20;4,89384811629346e-01;2,83354538201108e-02;3,56623717523533e-02;0,227963055471091608;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-09-30
De 21 a 30;1,40681241238207e-01;1,28616508169265e-01;1,61094568085917e-01;0,140051474740454374;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-09-30
De 31 a 45;4,27070309046591e-02;4,99543556236028e-01;3,15838496168447e-02;0,213112484253507678;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-09-30
De 46 a 55;5,80962123795451e-04;1,40484046032533e-01;5,98371413652465e-02;0,064821250162894750;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-09-30
De 56 a 65;1,15560944189747e-03;1,32196177373328e-01;8,64110416460859e-02;0,067050193301767952;7. INTENSIDAD DE LA AYUDA A DOMICILIO;2025-09-30
