ccaa;periodo;genero;origen;capa;es_prorroga;estimado;pib_regional_eur;pib_origen;imp_dependencia;imp_discapacidad;imp_diversidad;imp_educacion;imp_empleo;imp_idi;imp_igualdad;imp_salud_mental;imp_sanidad;imp_soberania;imp_total;imp_turismo;imp_vivienda;imp_direccion;pib_dependencia;pib_discapacidad;pib_diversidad;pib_educacion;pib_empleo;pib_idi;pib_igualdad;pib_salud_mental;pib_sanidad;pib_soberania;pib_total;pib_turismo;pib_vivienda;pib_direccion;pibreg_dependencia;pibreg_discapacidad;pibreg_diversidad;pibreg_educacion;pibreg_empleo;pibreg_idi;pibreg_igualdad;pibreg_salud_mental;pibreg_sanidad;pibreg_soberania;pibreg_total;pibreg_turismo;pibreg_vivienda;pibreg_direccion;pc_dependencia;pc_discapacidad;pc_diversidad;pc_educacion;pc_empleo;pc_idi;pc_igualdad;pc_salud_mental;pc_sanidad;pc_soberania;pc_total;pc_turismo;pc_vivienda;pc_direccion;var_dependencia;var_discapacidad;var_diversidad;var_educacion;var_empleo;var_idi;var_igualdad;var_salud_mental;var_sanidad;var_soberania;var_total;var_turismo;var_vivienda;var_direccion
Comunidad Valenciana;2026;total;real;autonomica;FALSE;FALSE;164184591233,37;proyeccion;2028205580,00;61112500,00;18625630,00;7572363510,00;215370650,00;323618140,00;67329440,00;218813260,00;9293305060,00;304091320,00;NA;150597210,00;408610000,00;23049820,00;0,1192;0,0036;0,0011;0,4452;0,0127;0,0190;0,0040;0,0129;0,5463;0,0179;NA;0,0089;0,0240;0,0014;1,2353;0,0372;0,0113;4,6121;0,1312;0,1971;0,0410;0,1333;5,6603;0,1852;NA;0,0917;0,2489;0,0140;385,59;11,62;3,54;1439,61;40,94;61,52;12,80;41,60;1766,79;57,81;NA;28,63;77,68;4,38;5,63;3,93;-12,97;4,73;-29,04;43,15;9,38;13,89;2,33;-2,31;NA;6,24;29,13;9,00
Comunidad de Madrid;2015;total;real;autonomica;FALSE;FALSE;206231525000,00;real;1220062890,00;NA;5950745,00;2074434949,00;206240146,00;444566824,00;21543341,00;NA;7191837009,00;NA;NA;13023263,00;336084222,00;1134027,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5916;NA;0,0029;1,0059;0,1000;0,2156;0,0104;NA;3,4873;NA;NA;0,0063;0,1630;0,0005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Comunidad de Madrid;2015;total;real;hacienda;FALSE;FALSE;206231525000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20852588670;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,1113;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Comunidad de Madrid;2016;total;real;autonomica;FALSE;FALSE;214469101000,00;real;1073078872,00;302971858,00;NA;2314363938,00;457123724,00;15029996,00;22471311,00;NA;7415379241,00;33927477,00;NA;25251048,00;515604020,00;1269790,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5003;0,1413;NA;1,0791;0,2131;0,0070;0,0105;NA;3,4576;0,0158;NA;0,0118;0,2404;0,0006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-12,05;NA;NA;11,57;121,65;-96,62;4,31;NA;3,11;NA;NA;93,89;53,42;11,97
Comunidad de Madrid;2016;total;real;hacienda;FALSE;FALSE;214469101000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20139609310;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,3904;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,42;NA;NA;NA
Comunidad de Madrid;2017;total;real;autonomica;FALSE;FALSE;224373156000,00;real;1167421468,00;309725958,00;NA;2370928847,00;467975285,00;16144647,00;22566555,00;NA;7599708222,00;40692773,00;NA;32015390,00;447569338,00;1292258,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5203;0,1380;NA;1,0567;0,2086;0,0072;0,0101;NA;3,3871;0,0181;NA;0,0143;0,1995;0,0006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,79;2,23;NA;2,44;2,37;7,42;0,42;NA;2,49;19,94;NA;26,79;-13,20;1,77
Comunidad de Madrid;2017;total;real;hacienda;FALSE;FALSE;224373156000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20504093720;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,1384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,81;NA;NA;NA
Comunidad de Madrid;2018;total;real;autonomica;FALSE;FALSE;233735808000,00;real;1258136922,00;334830730,00;NA;2361681788,00;485126035,00;124626170,00;23722547,00;NA;7828244717,00;45256684,00;NA;43215293,00;356209532,00;1304974,00;0,1041;0,0277;NA;0,1955;0,0402;0,0103;0,0020;NA;0,6479;0,0037;NA;0,0036;0,0295;0,0001;0,5383;0,1433;NA;1,0104;0,2076;0,0533;0,0101;NA;3,3492;0,0194;NA;0,0185;0,1524;0,0006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,77;8,11;NA;-0,39;3,66;671,93;5,12;NA;3,01;11,22;NA;34,98;-20,41;0,98
Comunidad de Madrid;2018;total;real;hacienda;FALSE;FALSE;233735808000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21633750660;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,7905;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,2556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,51;NA;NA;NA
Comunidad de Madrid;2019;total;real;autonomica;FALSE;FALSE;243889359000,00;real;1324040720,00;341816832,00;NA;2487484407,00;500762141,00;154239111,00;24865106,00;NA;8066704298,00;48402728,00;NA;47918752,00;348895987,00;1338573,00;0,1063;0,0274;NA;0,1997;0,0402;0,0124;0,0020;NA;0,6477;0,0039;NA;0,0038;0,0280;0,0001;0,5429;0,1402;NA;1,0199;0,2053;0,0632;0,0102;NA;3,3075;0,0198;NA;0,0196;0,1431;0,0005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,24;2,09;NA;5,33;3,22;23,76;4,82;NA;3,05;6,95;NA;10,88;-2,05;2,57
Comunidad de Madrid;2019;total;real;hacienda;FALSE;FALSE;243889359000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22776618160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,8287;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,3389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,28;NA;NA;NA
Comunidad de Madrid;2020;total;real;autonomica;FALSE;FALSE;221061932000,00;real;1324040720,00;341816832,00;NA;2487484407,00;500762141,00;154239111,00;24865106,00;NA;8066704298,00;48402728,00;NA;47918752,00;348895987,00;1338573,00;0,1173;0,0303;NA;0,2203;0,0443;0,0137;0,0022;NA;0,7144;0,0043;NA;0,0042;0,0309;0,0001;0,5989;0,1546;NA;1,1252;0,2265;0,0698;0,0112;NA;3,6491;0,0219;NA;0,0217;0,1578;0,0006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,00;0,00;NA;0,00;0,00;0,00;0,00;NA;0,00;0,00;NA;0,00;0,00;0,00
Comunidad de Madrid;2020;total;real;hacienda;FALSE;FALSE;221061932000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23333117430;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0663;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,5550;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,44;NA;NA;NA
Comunidad de Madrid;2021;total;real;autonomica;FALSE;FALSE;239837609000,00;real;1324040720,00;341816832,00;NA;2487484407,00;500762141,00;154239111,00;24865106,00;NA;8066704298,00;48402728,00;NA;47918752,00;348895987,00;1338573,00;0,1083;0,0280;NA;0,2035;0,0410;0,0126;0,0020;NA;0,6600;0,0040;NA;0,0039;0,0285;0,0001;0,5521;0,1425;NA;1,0372;0,2088;0,0643;0,0104;NA;3,3634;0,0202;NA;0,0200;0,1455;0,0006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,00;0,00;NA;0,00;0,00;0,00;0,00;NA;0,00;0,00;NA;0,00;0,00;0,00
Comunidad de Madrid;2021;total;real;hacienda;FALSE;FALSE;239837609000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25878871500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,1173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,7902;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,91;NA;NA;NA
Comunidad de Madrid;2022;total;real;autonomica;FALSE;FALSE;267171570000,00;real;1468148434,00;426658876,00;NA;2825098365,00;427309249,00;229000297,00;32807176,00;NA;8759661476,00;59609524,00;NA;94511353,00;292387981,00;1577295,00;0,1069;0,0311;NA;0,2057;0,0311;0,0167;0,0024;NA;0,6377;0,0043;NA;0,0069;0,0213;0,0001;0,5495;0,1597;NA;1,0574;0,1599;0,0857;0,0123;NA;3,2787;0,0223;NA;0,0354;0,1094;0,0006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,88;24,82;NA;13,57;-14,67;48,47;31,94;NA;8,59;23,15;NA;97,23;-16,20;17,83
Comunidad de Madrid;2022;total;real;hacienda;FALSE;FALSE;267171570000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25999172470;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,8927;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,7313;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,46;NA;NA;NA
Comunidad de Madrid;2023;total;real;autonomica;FALSE;FALSE;295939562000,00;real;1468148434,00;426658876,00;NA;2825098365,00;427309249,00;229000297,00;32807176,00;NA;8759661476,00;59609524,00;NA;94511353,00;292387981,00;1577295,00;0,0980;0,0285;NA;0,1886;0,0285;0,0153;0,0022;NA;0,5846;0,0040;NA;0,0063;0,0195;0,0001;0,4961;0,1442;NA;0,9546;0,1444;0,0774;0,0111;NA;2,9599;0,0201;NA;0,0319;0,0988;0,0005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,00;0,00;NA;0,00;0,00;0,00;0,00;NA;0,00;0,00;NA;0,00;0,00;0,00
Comunidad de Madrid;2023;total;real;hacienda;FALSE;FALSE;295939562000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28142467650;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,8783;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,5095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,24;NA;NA;NA
Comunidad de Madrid;2024;total;real;autonomica;FALSE;FALSE;316193370000,00;real;1809832916,00;450655867,00;NA;3071356976,00;408113125,00;220655159,00;40535484,00;NA;10211960772,00;98207107,00;NA;103610599,00;551302388,00;1566385,00;0,1137;0,0283;NA;0,1930;0,0256;0,0139;0,0025;NA;0,6416;0,0062;NA;0,0065;0,0346;0,0001;0,5724;0,1425;NA;0,9714;0,1291;0,0698;0,0128;NA;3,2297;0,0311;NA;0,0328;0,1744;0,0005;261,28;65,06;NA;443,40;58,92;31,85;5,85;NA;1474,25;14,18;NA;14,96;79,59;0,23;23,27;5,62;NA;8,72;-4,49;-3,64;23,56;NA;16,58;64,75;NA;9,63;88,55;-0,69
Comunidad de Madrid;2024;total;real;hacienda;FALSE;FALSE;316193370000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30584355910;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,9216;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,6727;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4415,32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,68;NA;NA;NA
Comunidad de Madrid;2025;total;real;autonomica;FALSE;FALSE;330794990991,15;proyeccion;1882516974,00;450974972,00;NA;3178683222,00;439503747,00;238625438,00;39849524,00;NA;10542858597,00;100152638,00;NA;87289160,00;766507303,00;1690373,00;0,1142;0,0274;NA;0,1929;0,0267;0,0145;0,0024;NA;0,6397;0,0061;NA;0,0053;0,0465;0,0001;0,5691;0,1363;NA;0,9609;0,1329;0,0721;0,0120;NA;3,1871;0,0303;NA;0,0264;0,2317;0,0005;270,09;64,70;NA;456,05;63,06;34,24;5,72;NA;1512,61;14,37;NA;12,52;109,97;0,24;4,02;0,07;NA;3,49;7,69;8,14;-1,69;NA;3,24;1,98;NA;-15,75;39,04;7,92
Comunidad de Madrid;2025;total;real;hacienda;FALSE;FALSE;330794990991,15;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31596299960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,9173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,5516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4533,19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,31;NA;NA;NA
Comunidad de Madrid;2026;total;real;autonomica;FALSE;FALSE;353434269733,13;proyeccion;2043283812,00;497641026,00;NA;3291300291,00;437514295,00;246701357,00;38265006,00;NA;11093460615,00;104850437,00;NA;85630459,00;794130303,00;1715456,00;0,1201;0,0293;NA;0,1935;0,0257;0,0145;0,0022;NA;0,6522;0,0062;NA;0,0050;0,0467;0,0001;0,5781;0,1408;NA;0,9312;0,1238;0,0698;0,0108;NA;3,1388;0,0297;NA;0,0242;0,2247;0,0005;291,27;70,94;NA;469,18;62,37;35,17;5,45;NA;1581,39;14,95;NA;12,21;113,20;0,24;8,54;10,35;NA;3,54;-0,45;3,38;-3,98;NA;5,22;4,69;NA;-1,90;3,60;1,48
Extremadura;2015;total;real;autonomica;FALSE;FALSE;18494971000,00;real;295124175,00;NA;846674,00;1026174925,00;244119405,00;107270160,00;6230830,00;NA;1376856967,00;1008359989,00;NA;35571564,00;48234914,00;7668529,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,5957;NA;0,0046;5,5484;1,3199;0,5800;0,0337;NA;7,4445;5,4521;NA;0,1923;0,2608;0,0415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Extremadura;2015;total;real;hacienda;FALSE;FALSE;18494971000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5365699570;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29,0117;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Extremadura;2016;total;real;autonomica;FALSE;FALSE;19069471000,00;real;301023551,00;NA;778079,00;1021730086,00;256405996,00;107590586,00;8046928,00;NA;1550101891,00;867731588,00;NA;23479376,00;48458475,00;6775405,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,5786;NA;0,0041;5,3579;1,3446;0,5642;0,0422;NA;8,1287;4,5504;NA;0,1231;0,2541;0,0355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,00;NA;-8,10;-0,43;5,03;0,30;29,15;NA;12,58;-13,95;NA;-33,99;0,46;-11,65
Extremadura;2016;total;real;hacienda;FALSE;FALSE;19069471000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5197428070;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,2552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,14;NA;NA;NA
Extremadura;2017;total;real;autonomica;FALSE;FALSE;20169546000,00;real;309634440,00;NA;780114,00;1022164234,00;269570975,00;108445889,00;8440314,00;NA;1539066245,00;909494357,00;NA;22428519,00;44149780,00;6302011,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,5352;NA;0,0039;5,0679;1,3365;0,5377;0,0418;NA;7,6306;4,5092;NA;0,1112;0,2189;0,0312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,86;NA;0,26;0,04;5,13;0,79;4,89;NA;-0,71;4,81;NA;-4,48;-8,89;-6,99
Extremadura;2017;total;real;hacienda;FALSE;FALSE;20169546000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5171626730;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25,6408;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,50;NA;NA;NA
Extremadura;2018;total;real;autonomica;FALSE;FALSE;20713254000,00;real;317996579,00;NA;843492,00;1047130282,00;307539563,00;109954628,00;8777536,00;NA;1603961004,00;918227109,00;NA;23083317,00;50311665,00;6242477,00;0,0263;NA;0,0001;0,0867;0,0255;0,0091;0,0007;NA;0,1328;0,0760;NA;0,0019;0,0042;0,0005;1,5352;NA;0,0041;5,0554;1,4847;0,5308;0,0424;NA;7,7436;4,4330;NA;0,1114;0,2429;0,0301;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,70;NA;8,12;2,44;14,08;1,39;4,00;NA;4,22;0,96;NA;2,92;13,96;-0,94
Extremadura;2018;total;real;hacienda;FALSE;FALSE;20713254000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5433975910;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4497;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,2343;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,07;NA;NA;NA
Extremadura;2019;total;real;autonomica;FALSE;FALSE;21166132000,00;real;330608387,00;NA;795679,00;1078972561,00;313361114,00;120609777,00;10834942,00;NA;1691119508,00;940779570,00;NA;23694251,00;64571981,00;6224536,00;0,0265;NA;0,0001;0,0866;0,0252;0,0097;0,0009;NA;0,1358;0,0755;NA;0,0019;0,0052;0,0005;1,5620;NA;0,0038;5,0976;1,4805;0,5698;0,0512;NA;7,9897;4,4447;NA;0,1119;0,3051;0,0294;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,97;NA;-5,67;3,04;1,89;9,69;23,44;NA;5,43;2,46;NA;2,65;28,34;-0,29
Extremadura;2019;total;real;hacienda;FALSE;FALSE;21166132000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5797947040;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,4655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,3926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,70;NA;NA;NA
Extremadura;2020;total;real;autonomica;FALSE;FALSE;19497343000,00;real;347141661,00;NA;842770,00;1110313493,00;327303628,00;107121478,00;11567653,00;NA;1742520488,00;957921474,00;NA;25053164,00;63786749,00;6026170,00;0,0307;NA;0,0001;0,0983;0,0290;0,0095;0,0010;NA;0,1543;0,0848;NA;0,0022;0,0056;0,0005;1,7805;NA;0,0043;5,6947;1,6787;0,5494;0,0593;NA;8,9372;4,9131;NA;0,1285;0,3272;0,0309;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00;NA;5,92;2,90;4,45;-11,18;6,76;NA;3,04;1,82;NA;5,74;-1,22;-3,19
Extremadura;2020;total;real;hacienda;FALSE;FALSE;19497343000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6005877870;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5319;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30,8036;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,59;NA;NA;NA
Extremadura;2021;total;real;autonomica;FALSE;FALSE;21551517000,00;real;360672739,00;NA;842370,00;1200745474,00;343359065,00;117651204,00;14993077,00;NA;1876516389,00;1002336789,00;NA;26431175,00;70705624,00;6080447,00;0,0295;NA;0,0001;0,0982;0,0281;0,0096;0,0012;NA;0,1535;0,0820;NA;0,0022;0,0058;0,0005;1,6735;NA;0,0039;5,5715;1,5932;0,5459;0,0696;NA;8,7071;4,6509;NA;0,1226;0,3281;0,0282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,90;NA;-0,05;8,14;4,91;9,83;29,61;NA;7,69;4,64;NA;5,50;10,85;0,90
Extremadura;2021;total;real;hacienda;FALSE;FALSE;21551517000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6423894820;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5256;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29,8072;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,96;NA;NA;NA
Extremadura;2022;total;real;autonomica;FALSE;FALSE;23486645000,00;real;412180332,00;NA;844606,00;1240872586,00;393155595,00;152257697,00;25058177,00;NA;2008513430,00;1000410914,00;NA;27195666,00;84768631,00;5848033,00;0,0300;NA;0,0001;0,0903;0,0286;0,0111;0,0018;NA;0,1462;0,0728;NA;0,0020;0,0062;0,0004;1,7550;NA;0,0036;5,2833;1,6740;0,6483;0,1067;NA;8,5517;4,2595;NA;0,1158;0,3609;0,0249;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,28;NA;0,27;3,34;14,50;29,41;67,13;NA;7,03;-0,19;NA;2,89;19,89;-3,82
Extremadura;2022;total;real;hacienda;FALSE;FALSE;23486645000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6999970110;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5096;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29,8040;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,97;NA;NA;NA
Extremadura;2023;total;real;autonomica;FALSE;FALSE;25192615000,00;real;459483120,00;NA;857009,00;1316837775,00;400616946,00;171999033,00;27559491,00;NA;2204300044,00;1074515804,00;NA;29692255,00;134258208,00;7921346,00;0,0307;NA;0,0001;0,0879;0,0267;0,0115;0,0018;NA;0,1471;0,0717;NA;0,0020;0,0090;0,0005;1,8239;NA;0,0034;5,2271;1,5902;0,6827;0,1094;NA;8,7498;4,2652;NA;0,1179;0,5329;0,0314;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,48;NA;1,47;6,12;1,90;12,97;9,98;NA;9,75;7,41;NA;9,18;58,38;35,45
Extremadura;2023;total;real;hacienda;FALSE;FALSE;25192615000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7781092750;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30,8864;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,16;NA;NA;NA
Extremadura;2024;total;real;autonomica;FALSE;FALSE;26583476000,00;real;485778189,00;NA;909689,00;1384367923,00;407922127,00;162079750,00;30075601,00;NA;2282097280,00;1137029049,00;NA;41550144,00;142682822,00;11665643,00;0,0305;NA;0,0001;0,0870;0,0256;0,0102;0,0019;NA;0,1434;0,0714;NA;0,0026;0,0090;0,0007;1,8274;NA;0,0034;5,2076;1,5345;0,6097;0,1131;NA;8,5846;4,2772;NA;0,1563;0,5367;0,0439;459,90;NA;0,86;1310,62;386,19;153,45;28,47;NA;2160,52;1076,46;NA;39,34;135,08;11,04;5,72;NA;6,15;5,13;1,82;-5,77;9,13;NA;3,53;5,82;NA;39,94;6,27;47,27
Extremadura;2024;total;real;hacienda;FALSE;FALSE;26583476000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8127109110;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5106;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30,5720;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7694,15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,45;NA;NA;NA
